Play Name,First closest,Average distance,First distance,Cast Matching 1,Second closest,Cast Matching 2
Zaïde,La Généreuse Ingratitude,0.010897931567755653,1.9166666666666665,"[('fatime1', ('fatime2', 1.0)), ('gazul1', ('gasul2', 0.9166666666666666)), ('osmar1', ('lindarache2', 0)), ('alamir1', ('medine2', 0)), ('zindarise1', ('zaïde2', 0)), ('abendax1', ('gomelle2', 0)), ('zulemar1', ('ormin2', 0)), ('abderamen1', ('adibar2', 0))]",Osman,"(1.9166666666666665, [('fatime1', ('fatime2', 1.0)), ('osmar1', ('osman2', 0.9166666666666666)), ('abderamen1', ('lodia2', 0)), ('alamir1', ('musulman2', 0)), ('zindarise1', ('selim2', 0)), ('zulemar1', ('la-sultane2', 0)), ('abendax1', ('capigi2', 0)), ('gazul1', ('orcane2', 0))])"
La Guerre Comique,Les Amants Magnifiques,0.062234331035075294,2.0,"[('philinte1', ('philinte2', 1.0)), ('apollon1', ('apollon2', 1.0)), ('rosimon1', ('autre-grecque-12', 0)), ('de-la-rancune1', ('la-pretresse2', 0)), ('cleone1', ('tous-ensemble2', 0)), ('melasie1', ('le-choeur2', 0)), ('alcidor1', ('une-grecque-22', 0)), ('mome1', ('eole2', 0)), ('alcipe1', ('autre-grecque-22', 0))]",Psyché,"(2.0, [('apollon1', ('apollon2', 1.0)), ('mome1', ('mome2', 1.0)), ('alcidor1', ('jupiter2', 0)), ('de-la-rancune1', ('le-dieu-du-fleuve2', 0)), ('melasie1', ('flore2', 0)), ('cleone1', ('bacchus2', 0)), ('alcipe1', ('muses2', 0)), ('rosimon1', ('divinites2', 0)), ('philinte1', ('mars2', 0))])"
Achille,La Mort d'Achille et la Dispute de ses Armes,0.018845850248082996,3.0,"[('achille1', ('achille2', 1.0)), ('ulysse1', ('ulysse2', 1.0)), ('ajax1', ('ajax2', 1.0)), ('briseide1', ('lydie2', 0)), ('alcimede1', ('phoenix2', 0)), ('priam1', ('patrocle2', 0)), ('hecube1', ('briseis2', 0))]",Achille et Polixène,"(3.0, [('achille1', ('achille2', 1.0)), ('patrocle1', ('patrocle2', 1.0)), ('briseis1', ('briseis2', 1.0)), ('melpomene1', ('phoenix2', 0)), ('terpsicore1', ('ulysse2', 0)), ('thalie1', ('ajax2', 0)), ('mercure1', ('lydie2', 0))])"
Astrée,Daphné,0.15063188671950514,3.928571428571429,"[('philis1', ('philis2', 1.0)), ('choeur1', ('choeur2', 1.0)), ('apollon1', ('apollon2', 1.0)), ('ismene1', ('ismele2', 0.9285714285714286)), ('nymphe_acanthe1', ('une-muse-lyrique2', 0)), ('gambarini1', ('un-chasseur2', 0)), ('semire1', ('mercure2', 0)), ('astree1', ('le-mechant-poete2', 0)), ('berger1', ('diane2', 0)), ('nymphe1', ('jupiter2', 0)), ('lizette1', ('un-berger2', 0)), ('celadon1', ('philis-et-daphnis2', 0)), ('astree_philis1', ('un-poete-satirique2', 0)), ('leonide1', ('daphne-2', 0)), ('le-genie1', ('clymene_aminte2', 0)), ('tircis1', ('tous-ensemble2', 0)), ('galatee1', ('heures2', 0)), ('hylas1', ('thalie2', 0)), ('druide_choeur1', ('melpomene2', 0)), ('genie1', ('penee-et-daphne2', 0)), ('druide1', ('daphnis2', 0)), ('berger_choeur1', ('un-poete-heroïque2', 0)), ('galioffo1', ('un-sylvain2', 0)), ('acanthe1', ('autre-muse-lyrique2', 0))]",Acis et Galatée,"(3.0, [('tircis1', ('tircis2', 1.0)), ('galatee1', ('galatee2', 1.0)), ('apollon1', ('apollon2', 1.0)), ('acis1', ('ismene2', 0)), ('deux-naïades1', ('philis2', 0)), ('l-abondance1', ('le-genie2', 0)), ('polipheme1', ('druide_choeur2', 0)), ('diane1', ('nymphe2', 0)), ('le-pretre1', ('druide2', 0)), ('neptune1', ('celadon2', 0)), ('le-choeur1', ('lizette2', 0)), ('aminte1', ('berger_choeur2', 0)), ('une-dryade1', ('gambarini2', 0)), ('un-sylvain1', ('galioffo2', 0)), ('teleme1', ('leonide2', 0)), ('une-naïade1', ('hylas2', 0)), ('choeur-de-divinites1', ('astree_philis2', 0)), ('comus1', ('genie2', 0)), ('scylla1', ('berger2', 0))])"
Climène,Les Muses Rivales,0.06926925596580535,7.0,"[('thalie1', ('thalie2', 1.0)), ('erato1', ('erato2', 1.0)), ('uranie1', ('uranie2', 1.0)), ('apollon1', ('apollon2', 1.0)), ('melpomene1', ('melpomene2', 1.0)), ('calliope1', ('calliope2', 1.0)), ('clio1', ('clio2', 1.0)), ('euterpe1', ('euphrosine2', 0)), ('acanthe1', ('momus2', 0)), ('polymnie1', ('mercure2', 0))]",Les Amours de Jupiter et de Sémélé,"(4.0, [('thalie1', ('thalie2', 1.0)), ('apollon1', ('apollon2', 1.0)), ('euterpe1', ('euterpe2', 1.0)), ('melpomene1', ('melpomene2', 1.0)), ('semele1', ('clio2', 0)), ('dimas1', ('terpsichore2', 0)), ('dirce1', ('climene2', 0)), ('la-reine1', ('erato2', 0)), ('les-heures1', ('acanthe2', 0)), ('aurore1', ('calliope2', 0)), ('le-roi1', ('uranie2', 0)), ('alcmeon1', ('polymnie2', 0))])"
Daphné,Les Adieux des Officiers,0.3807590695276758,9.0,"[('bacchus1', ('bacchus2', 1.0)), ('venus1', ('venus2', 1.0)), ('les-dieux1', ('les-dieux2', 1.0)), ('momus1', ('momus2', 1.0)), ('jupiter1', ('jupiter2', 1.0)), ('cupidon1', ('cupidon2', 1.0)), ('mercure1', ('mercure2', 1.0)), ('diane1', ('diane2', 1.0)), ('l-amour1', ('l-amour2', 1.0)), ('pluton1', ('un-poete-heroïque2', 0)), ('le-laquais1', ('un-poete-satirique2', 0)), ('mars1', ('une-muse-lyrique2', 0)), ('un-des-amours1', ('philis-et-daphnis2', 0)), ('vulcain1', ('thalie2', 0)), ('un-amour1', ('autre-muse-lyrique2', 0)), ('junon1', ('philis2', 0)), ('l-ocean1', ('melpomene2', 0)), ('plutus1', ('daphnis2', 0)), ('le-tambour1', ('minerve2', 0)), ('bellone1', ('le-mechant-poete2', 0))]",Isis,"(9.0, [('choeur1', ('choeur2', 1.0)), ('melpomene1', ('melpomene2', 1.0)), ('thalie1', ('thalie2', 1.0)), ('le-choeur1', ('le-choeur2', 1.0)), ('tous-ensemble1', ('tous-ensemble2', 1.0)), ('deux-bergers1', ('deux-bergers2', 1.0)), ('jupiter1', ('jupiter2', 1.0)), ('apollon1', ('apollon2', 1.0)), ('mercure1', ('mercure2', 1.0)), ('venus1', ('la-renommee2', 0)), ('meroe1', ('l-incendie2', 0)), ('daphne-1', ('satyres2', 0)), ('clymene_aminte1', ('choeur-de-silvains2', 0)), ('chloris1', ('suite-des-parques2', 0)), ('penee1', ('choeur-de-la-suite-des-parques2', 0)), ('promethee1', ('peuples2', 0)), ('ismele1', ('pan2', 0)), ('daphne-et-leucippe1', ('choeur-des-peuples2', 0)), ('tous1', ('premier-conducteur-des-chabyles2', 0)), ('le-mechant-poete1', ('deux-nymphes2', 0)), ('tharsis1', ('les-deux-conducteurs2', 0)), ('bacchus1', ('pan_deux-bergers2', 0)), ('une-muse-lyrique1', ('hebe2', 0)), ('momus1', ('egypte2', 0)), ('amphrise1', ('choeur-des-chalybes2', 0)), ('minerve1', ('jupiter_junon2', 0)), ('les-dieux1', ('choeur_divinites2', 0)), ('sperchee1', ('le-choeur-des-chalybes2', 0)), ('nymphes1', ('les-maladies-violentes2', 0)), ('heures1', ('bergers2', 0)), ('daphnis1', ('syrinx2', 0)), ('philis-et-daphnis1', ('hierax_argus2', 0)), ('diane1', ('choeurs-de-nymphes2', 0)), ('autre-muse-lyrique1', ('iris_mercure2', 0)), ('l-amour1', ('les-parques2', 0)), ('choeur-de-bergers1', ('l-inondation2', 0)), ('fleuves1', ('choeur-chalybes2', 0)), ('le-sacrificateur1', ('choeur-des-chabyles2', 0)), ('amour1', ('furie2', 0)), ('clymene1', ('la-famine2', 0)), ('un-berger1', ('double-choeurs2', 0)), ('daphne1', ('ensemble2', 0)), ('leucippe1', ('la-furie2', 0)), ('apidame1', ('conducteurs_choeurs-chalybes2', 0)), ('penee-et-daphne1', ('sylvains2', 0)), ('aminte1', ('les-maladies-languissantes2', 0)), ('un-sylvain1', ('troupe-de-bergers2', 0)), ('un-poete-heroïque1', ('syrinx_choeurs2', 0)), ('cupidon1', ('la-guerre2', 0)), ('philis1', ('choeur-des-nymphes2', 0)), ('choeur-des-dieux1', ('parques2', 0)), ('telamon1', ('second-conducteur-chabyles2', 0)), ('un-poete-satirique1', ('argus2', 0)), ('un-chasseur1', ('troupe-de-sylvains-et-de-satyres2', 0))])"
L'Eunuque,L'Ecole des Bourgeois,0.030156179521876405,1.0,"[('damis1', ('damis2', 1.0)), ('le-laquais1', ('dorie2', 0)), ('le-comte1', ('cheree2', 0)), ('le-marquis1', ('chremes2', 0)), ('monsieur-mathieu1', ('syrisce2', 0)), ('madame-abraham1', ('parmenon2', 0)), ('marthon1', ('sanga2', 0)), ('le-coureur1', ('thrason2', 0)), ('le-notaire1', ('gnaton2', 0)), ('le-commandeur1', ('pythie2', 0)), ('benjamine1', ('donax2', 0)), ('monsieur-pot-de-vin1', ('dorus2', 0)), ('le-commissaire1', ('pamphile2', 0))]",Le Séducteur,"(1.0, [('damis1', ('damis2', 1.0)), ('orgon1', ('sanga2', 0)), ('le-domestique1', ('syrisce2', 0)), ('zerones1', ('parmenon2', 0)), ('melise1', ('dorus2', 0)), ('darmance1', ('chremes2', 0)), ('rosalie1', ('dorie2', 0)), ('orphise1', ('pythie2', 0)), ('le-marquis1', ('donax2', 0))])"
Le Florentin,L'Envieux,0.03426552398135618,2.0,"[('l-exempt1', ('l-exempt2', 1.0)), ('hortense1', ('hortense2', 1.0)), ('harpageme1', ('clitandre2', 0)), ('agathe1', ('ariston2', 0)), ('timante1', ('cleon2', 0)), ('marinette1', ('zoilin2', 0)), ('le-serrurier1', ('nicodon2', 0))]",Les Trois Spectacles Prologue,"(1.0, [('hortense1', ('hortense2', 1.0)), ('le-commandeur1', ('agathe2', 0)), ('la-marquise1', ('le-serrurier2', 0)), ('julie1', ('marinette2', 0)), ('le-chevalier1', ('l-exempt2', 0)), ('le-vicomte1', ('harpageme2', 0)), ('celimene1', ('timante2', 0))])"
Galatée,Acis et Galatée,0.09094564190132529,3.95,"[('le-choeur1', ('le-choeur2', 1.0)), ('galatee1', ('galatee2', 1.0)), ('acis1', ('acis2', 1.0)), ('polipheme1', ('polypheme2', 0.95)), ('diane1', ('timandre2', 0)), ('teleme1', ('climene2', 0)), ('l-abondance1', ('galatee-neree2', 0)), ('apollon1', ('clymene2', 0)), ('un-sylvain1', ('berger-bergere2', 0)), ('comus1', ('neree2', 0)), ('une-dryade1', ('deux-bergers2', 0))]",Daphné,"(3.0, [('le-choeur1', ('le-choeur2', 1.0)), ('clymene1', ('clymene2', 1.0)), ('deux-bergers1', ('deux-bergers2', 1.0)), ('minerve1', ('galatee-neree2', 0)), ('amour1', ('galatee2', 0)), ('momus1', ('neree2', 0)), ('promethee1', ('polypheme2', 0)), ('venus1', ('berger-bergere2', 0)), ('choeur-des-dieux1', ('acis2', 0)), ('jupiter1', ('timandre2', 0)), ('les-dieux1', ('climene2', 0))])"
Ragotin ou Le Roman Comique,Cléopâtre,0.16121358203141017,4.0,"[('charmion1', ('charmion2', 1.0)), ('antoine1', ('antoine2', 1.0)), ('eros1', ('eros2', 1.0)), ('cleopatre1', ('cleopatre2', 1.0)), ('les-deputes1', ('de-mousseverte2', 0)), ('epaphrodite1', ('de-boiscoupe2', 0)), ('agripe1', ('le-decorateur2', 0)), ('dircet1', ('le-laquais2', 0)), ('cesar1', ('tous-ensemble2', 0)), ('eras1', ('le-page2', 0)), ('lucile1', ('la-baguenaudiere2', 0))]",Les Amours de Calotin,"(3.0, [('le-laquais1', ('le-laquais2', 1.0)), ('ragotin1', ('ragotin2', 1.0)), ('tous-ensemble1', ('tous-ensemble2', 1.0)), ('le-baron-de-la-crasse1', ('le-decorateur2', 0)), ('le-comte1', ('charmion2', 0)), ('l-ouvreur-de-loges1', ('mademoiselle-l-etoile2', 0)), ('lisette1', ('isabelle2', 0)), ('calotin1', ('le-destin2', 0)), ('le-marquis-de-mascarille1', ('de-mousseverte2', 0)), ('le-portier1', ('antoine2', 0)), ('clement1', ('de-boiscoupe2', 0)), ('monsieur-de-la-souche1', ('premier-porteur2', 0)), ('policarpe1', ('madame-bouvillon2', 0)), ('guillot1', ('l-olive2', 0)), ('beatrix1', ('blaise-bouvillon2', 0)), ('le-chevalier1', ('eros2', 0)), ('le-baron1', ('le-page2', 0)), ('l-homme1', ('le-charretier2', 0)), ('le-moucheur-de-chandelles1', ('l-etoile2', 0)), ('clarimond1', ('mademoiselle-la-caverne2', 0)), ('rosette1', ('troisieme-porteur2', 0)), ('climene1', ('second-porteur2', 0)), ('le-premier-baron1', ('de-preraze2', 0)), ('le-marquis1', ('la-baguenaudiere2', 0)), ('tersandre1', ('la-rancune2', 0)), ('la-comtesse1', ('des-lentilles2', 0)), ('un-autre-laquais1', ('cleopatre2', 0))])"
Les Rieurs du Beau-Richard,Lorenzaccio,0.02971357690572846,2.0,"[('le-marchand1', ('le-marchand2', 1.0)), ('la-femme1', ('la-femme2', 1.0)), ('l-ane1', ('un-autre-etudiant2', 0)), ('cribleurs1', ('le-cardinal-cibo2', 0)), ('marchand1', ('come2', 0)), ('le-meunier1', ('jean2', 0)), ('le-savetier1', ('le-peuple2', 0)), ('rieur1', ('le-duc2', 0)), ('le-patissier1', ('les-soldats2', 0)), ('le-notaire1', ('pippo2', 0))]",L'Ecole des Bourgeois,"(1.0, [('le-notaire1', ('le-notaire2', 1.0)), ('benjamine1', ('le-patissier2', 0)), ('le-laquais1', ('le-marchand2', 0)), ('monsieur-pot-de-vin1', ('cribleurs2', 0)), ('le-commandeur1', ('marchand2', 0)), ('damis1', ('le-meunier2', 0)), ('le-marquis1', ('le-savetier2', 0)), ('monsieur-mathieu1', ('l-ane2', 0)), ('madame-abraham1', ('rieur2', 0)), ('marthon1', ('la-femme2', 0))])"
La Joueuse Dupée,Les Bouts Rimés,0.2104519728504844,4.0,"[('un-laquais1', ('un-laquais2', 1.0)), ('lisette1', ('lisette2', 1.0)), ('valere1', ('valere2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('cleonice1', ('la-montagne2', 0)), ('turlupin1', ('lisandre2', 0)), ('clidamant1', ('madame-lisandre2', 0)), ('polixene1', ('angelique2', 0)), ('uranie1', ('le-gascon2', 0))]",Les Barbons Amoureux et Rivaux de leurs Fils.,"(3.0, [('polixene1', ('polixene2', 1.0)), ('lisette1', ('lisette2', 1.0)), ('clidamant1', ('clidamant2', 1.0)), ('policarpe1', ('uranie2', 0)), ('guillot1', ('turlupin2', 0)), ('beatrix1', ('le-marquis2', 0)), ('boniface1', ('cleonice2', 0)), ('ragotin1', ('un-laquais2', 0)), ('lucidor1', ('valere2', 0))])"
Manlius Capitolinus,Le Brutus,0.023356450157871002,4.0,"[('tullie1', ('tullie2', 1.0)), ('albin1', ('albin2', 1.0)), ('valerius1', ('valerius2', 1.0)), ('proculus1', ('proculus2', 1.0)), ('valerie1', ('algine2', 0)), ('rutile1', ('titus2', 0)), ('manlius1', ('brutus2', 0)), ('servilius1', ('senateur2', 0))]",Brutus,"(2.0, [('valerie1', ('valerie2', 1.0)), ('valerius1', ('valerius2', 1.0)), ('tiberinus1', ('servilius2', 0)), ('octavius1', ('tullie2', 0)), ('marcellus1', ('proculus2', 0)), ('brutus1', ('manlius2', 0)), ('titus1', ('rutile2', 0)), ('plautine1', ('albin2', 0))])"
L'Ecole de la Raison,La Fausse Antipathie,0.03840399939858667,3.0,"[('la-folie1', ('la-folie2', 1.0)), ('damon1', ('damon2', 1.0)), ('le-bourgeois1', ('le-bourgeois2', 1.0)), ('le-philosophe1', ('orphise2', 0)), ('la-raison1', ('le-genie2', 0)), ('la-vieille1', ('geronte2', 0)), ('l-amant1', ('thalie2', 0)), ('la-mere1', ('frontin2', 0)), ('le-suisse1', ('leonore2', 0)), ('la-fille1', ('nerine2', 0))]",Arlequin-Pluton,"(2.0, [('le-suisse1', ('le-suisse2', 1.0)), ('la-fille1', ('la-fille2', 1.0)), ('proserpine1', ('la-folie2', 0)), ('pluton1', ('l-amant2', 0)), ('pantalon1', ('la-raison2', 0)), ('silvia1', ('le-bourgeois2', 0)), ('cinthio1', ('damon2', 0)), ('mercure1', ('la-mere2', 0)), ('arlequin1', ('la-vieille2', 0)), ('pasquin1', ('le-philosophe2', 0))])"
Le Comte de Warwik,Les Vierges Sages et les Vierges Folles,0.02155422385462981,1.0,"[('elisabeth1', ('elisabeth2', 1.0)), ('les-marchands1', ('edouard2', 0)), ('des-femmes1', ('nevil2', 0)), ('le-christ1', ('marguerite2', 0)), ('les-sages1', ('l-officier2', 0)), ('les-folles1', ('suffolk2', 0)), ('l-ange-du-saint-sepulcre1', ('summer2', 0)), ('l-epoux1', ('warwik2', 0))]",Vénus Pélerine,"(1.0, [('l-officier1', ('l-officier2', 1.0)), ('momus1', ('nevil2', 0)), ('le-calender1', ('summer2', 0)), ('le-voluptueux1', ('suffolk2', 0)), ('le-dramaturge1', ('edouard2', 0)), ('arlequin1', ('marguerite2', 0)), ('venus1', ('elisabeth2', 0)), ('la-jeune-fille1', ('warwik2', 0))])"
Mélanie ou La Religieuse,Farce Nouvelle Très Bonne et Fort Joyeuse de la Resurrection de Jenin Landore,0.003932679296346414,1.0,"[('le-cure1', ('le-cure2', 1.0)), ('la-femme1', ('monsieur-de-faublas2', 0)), ('jenin1', ('melanie2', 0)), ('le-clerc1', ('monval2', 0))]",Les Deux Educations,"(1.0, [('melanie1', ('melanie2', 1.0)), ('betsy1', ('le-cure2', 0)), ('madame-de-furville1', ('monval2', 0)), ('madame-leblanc1', ('monsieur-de-faublas2', 0)), ('brillantine1', ('madame-de-faublas2', 0))])"
Molière A la Nouvelle Salle,La Mort de Molière,0.06901217861975643,4.0,"[('thalie1', ('thalie2', 1.0)), ('apollon1', ('apollon2', 1.0)), ('melpomene1', ('melpomene2', 1.0)), ('moliere1', ('moliere2', 1.0)), ('lesbin1', ('monsieur-baptiste2', 0)), ('le-garçon1', ('monsieur-claque2', 0)), ('laforet1', ('le-vaudeville2', 0)), ('chapelle1', ('la-muse-du-drame2', 0)), ('la-moliere1', ('monsieur-misogramme2', 0))]",Le Portier du Parnasse,"(3.0, [('thalie1', ('thalie2', 1.0)), ('apollon1', ('apollon2', 1.0)), ('melpomene1', ('melpomene2', 1.0)), ('des-accents1', ('monsieur-baptiste2', 0)), ('apolllon1', ('le-vaudeville2', 0)), ('terpsicore1', ('moliere2', 0)), ('barbaro1', ('monsieur-claque2', 0)), ('l-abbe1', ('monsieur-misogramme2', 0)), ('tomverd1', ('la-muse-du-drame2', 0))])"
Les Muses Rivales,Climène,0.08358571213780958,7.0,"[('thalie1', ('thalie2', 1.0)), ('erato1', ('erato2', 1.0)), ('uranie1', ('uranie2', 1.0)), ('apollon1', ('apollon2', 1.0)), ('melpomene1', ('melpomene2', 1.0)), ('calliope1', ('calliope2', 1.0)), ('clio1', ('clio2', 1.0)), ('euterpe1', ('euphrosine2', 0)), ('acanthe1', ('momus2', 0)), ('polymnie1', ('mercure2', 0))]",Daphné,"(5.0, [('thalie1', ('thalie2', 1.0)), ('momus1', ('momus2', 1.0)), ('apollon1', ('apollon2', 1.0)), ('mercure1', ('mercure2', 1.0)), ('melpomene1', ('melpomene2', 1.0)), ('les-dieux1', ('uranie2', 0)), ('jupiter1', ('erato2', 0)), ('venus1', ('euphrosine2', 0)), ('minerve1', ('clio2', 0)), ('promethee1', ('calliope2', 0))])"
Philoctète,Polixène,0.02294255135933079,2.0,"[('ulysse1', ('ulysse2', 1.0)), ('pyrrhus1', ('pyrrhus2', 1.0)), ('polixene1', ('philoctete2', 0)), ('phenix1', ('soldat2', 0)), ('hecube1', ('hercule2', 0))]",Hercule,"(2.0, [('philoctete1', ('philoctete2', 1.0)), ('hercule1', ('hercule2', 1.0)), ('soldat1', ('phenice2', 0)), ('ulysse1', ('lycas2', 0)), ('pyrrhus1', ('dirce2', 0))])"
Amadis de Grèce,Daphné,0.12455699465171724,3.0,"[('le-choeur1', ('le-choeur2', 1.0)), ('choeur1', ('choeur2', 1.0)), ('un-berger1', ('un-berger2', 1.0)), ('choeur-des-dieux1', ('niquee2', 0)), ('minerve1', ('un-matelot2', 0)), ('momus1', ('le-conducteur-de-la-fee2', 0)), ('chloris1', ('la-bergere2', 0)), ('daphne1', ('zirene2', 0)), ('les-dieux1', ('la-princesse-enchantee2', 0)), ('promethee1', ('choeur-de-magiciens2', 0)), ('l-amour1', ('melisse2', 0)), ('jupiter1', ('zirphee2', 0)), ('venus1', ('l-ombre2', 0)), ('amour1', ('un-chevalier-enchante2', 0)), ('aminte1', ('le-prince-de-thrace2', 0)), ('nymphes1', ('amadis2', 0))]",Omphale,"(3.0, [('l-ombre1', ('l-ombre2', 1.0)), ('le-choeur1', ('le-choeur2', 1.0)), ('choeur-de-magiciens1', ('choeur-de-magiciens2', 1.0)), ('zirphee1', ('la-premiere-grace2', 0)), ('zirene1', ('argine2', 0)), ('amadis1', ('la-thebaine2', 0)), ('un-berger1', ('doris2', 0)), ('la-bergere1', ('cephise2', 0)), ('niquee1', ('les-pretres2', 0)), ('un-matelot1', ('l-amour2', 0)), ('le-prince-de-thrace1', ('le-thebain2', 0)), ('un-chevalier-enchante1', ('le-grand-pretre2', 0)), ('la-princesse-enchantee1', ('alcide2', 0)), ('melisse1', ('les-lydiens2', 0)), ('le-conducteur-de-la-fee1', ('iphis2', 0)), ('choeur1', ('omphale2', 0))])"
Canente,Zoroastre,0.20287114097829148,4.947368421052632,"[('choeur1', ('choeur2', 1.0)), ('les-furies1', ('les-furies2', 1.0)), ('le-choeur1', ('le-choeur2', 1.0)), ('tous1', ('tous2', 1.0)), ('choeur-de-peuples1', ('choeur-des-peuples2', 0.9473684210526315)), ('zopire1', ('l-aurore2', 0)), ('narbanor1', ('saturne2', 0)), ('zoroastre1', ('un-ruisseau2', 0)), ('les-choeurs1', ('picus2', 0)), ('ensemble1', ('la-nuit2', 0)), ('le-choeur-de-peuples1', ('nerine2', 0)), ('la-voix-souteraine1', ('circe2', 0)), ('le-choeur-de-pretres1', ('le-tibre2', 0)), ('la-vengeance1', ('choeurs-des-peuples2', 0)), ('abramane1', ('l-hymen2', 0)), ('le-choeur-des-esprits-cruels1', ('choeur-des-ministres2', 0)), ('le-choeur-des-demons1', ('canente2', 0)), ('oromases1', ('un-dieu-de-la-troupe2', 0)), ('abramante1', ('choeur-de-l-age-de-fer2', 0)), ('cephie1', ('choeur-des-graces2', 0)), ('erinie1', ('vertumne2', 0)), ('erinice1', ('l-amour2', 0)), ('amelite1', ('choeur-d-amours-et-de-graces2', 0))]",L'Impromptu de Suresnes,"(4.0, [('choeur1', ('choeur2', 1.0)), ('tous1', ('tous2', 1.0)), ('nerine1', ('nerine2', 1.0)), ('l-amour1', ('l-amour2', 1.0)), ('foret1', ('un-dieu-de-la-troupe2', 0)), ('kerpinot1', ('choeur-des-peuples2', 0)), ('bacchus1', ('la-nuit2', 0)), ('un-paysan1', ('l-aurore2', 0)), ('le-chevalier1', ('picus2', 0)), ('eraste1', ('choeur-d-amours-et-de-graces2', 0)), ('claudine1', ('canente2', 0)), ('madame-pinterelle1', ('choeur-de-l-age-de-fer2', 0)), ('philis1', ('les-furies2', 0)), ('clitandre1', ('un-ruisseau2', 0)), ('thersandre1', ('l-hymen2', 0)), ('l-amour-et-thersandre1', ('circe2', 0)), ('silene1', ('choeurs-des-peuples2', 0)), ('la-veuve1', ('saturne2', 0)), ('la-folie1', ('choeur-des-graces2', 0)), ('lucile1', ('choeur-des-ministres2', 0))])"
Le Carnaval et la Folie,Daphné,0.19077582318448352,7.0,"[('bacchus1', ('bacchus2', 1.0)), ('venus1', ('venus2', 1.0)), ('choeur1', ('choeur2', 1.0)), ('momus1', ('momus2', 1.0)), ('le-choeur1', ('le-choeur2', 1.0)), ('jupiter1', ('jupiter2', 1.0)), ('mercure1', ('mercure2', 1.0)), ('choeur-de-bergers1', ('plutus2', 0)), ('l-amour1', ('choeur-des-suivantes-de-la-folie2', 0)), ('minerve1', ('jupiter-2', 0)), ('apollon1', ('choeur-des-deesses2', 0)), ('meroe1', ('le-carnaval2', 0)), ('aminte1', ('le-lethe2', 0)), ('promethee1', ('le-musicien2', 0)), ('nymphes1', ('la-folie2', 0)), ('daphne1', ('la-jeunesse2', 0)), ('clymene1', ('le-choeur-des-dieux2', 0)), ('choeur-des-dieux1', ('le-professeur-de-folie2', 0)), ('amour1', ('choeur-de-la-suite-de-la-folie2', 0)), ('chloris1', ('le-chef-des-matelots2', 0)), ('les-dieux1', ('le-poete2', 0)), ('cupidon1', ('et-le-choeur2', 0))]",Les Adieux des Officiers,"(6.0, [('bacchus1', ('bacchus2', 1.0)), ('venus1', ('venus2', 1.0)), ('plutus1', ('plutus2', 1.0)), ('momus1', ('momus2', 1.0)), ('jupiter1', ('jupiter2', 1.0)), ('mercure1', ('mercure2', 1.0)), ('pluton1', ('choeur-des-deesses2', 0)), ('bellone1', ('le-professeur-de-folie2', 0)), ('un-amour1', ('le-musicien2', 0)), ('vulcain1', ('choeur-des-suivantes-de-la-folie2', 0)), ('les-dieux1', ('la-folie2', 0)), ('le-tambour1', ('jupiter-2', 0)), ('cupidon1', ('le-choeur2', 0)), ('l-amour1', ('le-poete2', 0)), ('junon1', ('la-jeunesse2', 0)), ('mars1', ('choeur-de-la-suite-de-la-folie2', 0)), ('un-des-amours1', ('le-lethe2', 0)), ('l-ocean1', ('le-carnaval2', 0)), ('diane1', ('le-choeur-des-dieux2', 0)), ('le-laquais1', ('le-chef-des-matelots2', 0))])"
