TD id,Raw Name,Title,Authors,Normalized Author,Normalized Second Author,wikidataId Author,yearPrinted,datePremiered,dateWriting,Genre,Type,in_TD
TD1029,georges_courteline_edouard_nores-gaites_de_l_escadron,Les Gaîtés de l'escadron,Georges COURTELINE - Édouard NORÈS,Georges Courteline,Édouard Norès,Q51107,,1895-02-18,,Comédie,,TD1029
TD1030,georges_courteline_edouard_nores-gendarme_est_sans_pitie,Le Gendarme est sans pitié,Georges COURTELINE - Édouard NORÈS,Georges Courteline,Édouard Norès,Q51107,,1899-05-18,,Comédie,,TD1030
TD1031,georges_courteline_jules_levy-commissaire_est_bon_enfant,Le Commissaire est bon enfant,Georges COURTELINE - Jules LÉVY,Georges Courteline,Jules Lévy,Q51107,,1899-12-16,,Comédie,,TD1031
TD1032,georges_courteline_pierre_veber-affaire_champignon,L'Affaire Champignon,Georges COURTELINE - Pierre VEBER,Georges Courteline,Pierre Veber,Q51107,,1899-09-08,,,,TD1032
TD1033,georges_courteline_pierre_wolf-cruche_ou_j_en_ai_plein_le_dos_de_margot,La Cruche,Georges COURTELINE - Pierre WOLF,Georges Courteline,Pierre Wolf,Q51107,,1909-02-27,,,,TD1033
TD1034,georges_de_scudery-amant_liberal,L’Amant libéral,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,,1636,,Comédie,vers,TD1034
TD1035,georges_de_scudery-amour_tyrannique,L’Amour tyrannique,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,,1638,,Comédie,vers,TD1035
TD1036,georges_de_scudery-arminius_ou_les_freres_ennemis,Arminius,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,,1642,,Comédie,vers,TD1036
TD1037,georges_de_scudery-comedie_des_comediens,La Comédie des comédiens,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,,,,Comédie,vers,TD1037
TD1038,georges_de_scudery-eudoxe,Eudoxe,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,1641,1641,,Comédie,vers,TD1038
TD1039,georges_de_scudery-fils_suppose,Le Fils supposé,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,,1635,,Comédie,vers,TD1039
TD1040,georges_de_scudery-ibrahim_ou_l_illustre_bassa,Ibrahim,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,,1641,,Comédie,vers,TD1040
TD1041,georges_de_scudery-ligdamon_et_lidias_ou_la_ressemblance,Ligdamon et Lidias,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,,1629,,Comédie,vers,TD1041
TD1042,georges_de_scudery-mort_de_cesar,La Mort de César,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,,1636,,Tragédie,vers,TD1042
TD1043,georges_de_scudery-orante,Orante,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,,1633,,Comédie,vers,TD1043
TD1044,georges_de_scudery-prince_deguise,Le Prince déguisé,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,,1635,,Comédie,vers,TD1044
TD1045,georges_de_scudery-vassal_genereux,Le Vassal généreux,Georges de SCUDÉRY,Georges De Scudéry,,Q772240,,1632,,Comédie,vers,TD1045
TD1046,georges_feydeau-amour_doit_se_taire,L’Amour doit se taire,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,,,TD1046
TD1047,georges_feydeau-amour_et_piano,Amour et piano,Georges FEYDEAU,Georges Feydeau,,Q49465,,1883-01-28,,Comédie,,TD1047
TD1048,georges_feydeau-aux_antipodes,Aux antipodes,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,,TD1048
TD1049,georges_feydeau-a_qui_ma_femme,À qui ma femme ?,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,,,TD1049
TD1050,georges_feydeau-billet_de_mille,Le Billet de mille,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,vers,TD1050
TD1051,georges_feydeau-bourgeon,Le Bourgeon,Georges FEYDEAU,Georges Feydeau,,Q49465,,1906-03-01,,Vaudeville,,TD1051
TD1052,georges_feydeau-celebres,Les Célèbres,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Comédie,,TD1052
TD1053,georges_feydeau-cent_millions_qui_tombent,Cent millions qui tombent,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,,,TD1053
TD1054,georges_feydeau-chat_en_poche,Chat en poche |,Georges FEYDEAU,Georges Feydeau,,Q49465,,1888-09-19,,Vaudeville,,TD1054
TD1055,georges_feydeau-colis,Le colis,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,vers,TD1055
TD1056,georges_feydeau-complainte_du_pauv_proprietaire,Complainte du pauv'propiétaire,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Tragédie,vers,TD1056
TD1057,georges_feydeau-coup_de_tete,Un coup de tête,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,vers,TD1057
TD1058,georges_feydeau-dame_de_chez_maxim,La Dame de chez Maxim,Georges FEYDEAU,Georges Feydeau,,Q49465,,1899-01-17,,,,TD1058
TD1059,georges_feydeau-deux_coqs_pour_une_poule,Deux Coqs pour une poule,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,,,TD1059
TD1060,georges_feydeau-dindon,Le Dindon,Georges FEYDEAU,Georges Feydeau,,Q49465,,1896-02-08,,,,TD1060
TD1061,georges_feydeau-dormez_je_le_veux,Dormez,Georges FEYDEAU,Georges Feydeau,,Q49465,,1897-04-29,,Vaudeville,,TD1061
TD1062,georges_feydeau-duchesse_des_folies_bergeres,La Duchesse des Folies-Bergères,Georges FEYDEAU,Georges Feydeau,,Q49465,,1902-12-03,,,,TD1062
TD1063,georges_feydeau-enfants,Les Enfants,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Comédie,vers,TD1063
TD1064,georges_feydeau-feu_la_mere_de_madame,Feu la mère de Madame,Georges FEYDEAU,Georges Feydeau,,Q49465,,1908-11-15,,Comédie,,TD1064
TD1065,georges_feydeau-fiances_en_herbe,Fiancés en herbe,Georges FEYDEAU,Georges Feydeau,,Q49465,,1886-03-29,,Comédie,,TD1065
TD1066,georges_feydeau-fil_a_la_patte,Un fil à la patte,Georges FEYDEAU,Georges Feydeau,,Q49465,,1894-01-09,,Comédie,,TD1066
TD1067,georges_feydeau-gibier_de_potence,Gibier de potence,Georges FEYDEAU,Georges Feydeau,,Q49465,,1883-06-01,,Comédie,,TD1067
TD1068,georges_feydeau-homme_de_paille,L’Homme de paille,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Comédie,,TD1068
TD1069,georges_feydeau-homme_econome,L’Homme économe,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,,TD1069
TD1070,georges_feydeau-homme_integre,L’Homme intègre,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Comédie,,TD1070
TD1071,georges_feydeau-hortense_a_dit_ _ je_m_en_fous _,Hortense a dit : « Je m’en fous ! »,Georges FEYDEAU,Georges Feydeau,,Q49465,,1916-01-14,,,,TD1071
TD1072,georges_feydeau-jure,Le Juré,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Comédie,,TD1072
TD1073,georges_feydeau-j_ai_mal_aux_dents,J'ai mal aux dents,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,vers,TD1073
TD1074,georges_feydeau-leonie_est_en_avance_ou_le_mal_joli,Léonie est en avance,Georges FEYDEAU,Georges Feydeau,,Q49465,,1911-12-09,,Comédie,,TD1074
TD1075,georges_feydeau-lyceenne,La Lycéenne,Georges FEYDEAU,Georges Feydeau,,Q49465,,1887-12-23,,Vaudeville,,TD1075
TD1076,georges_feydeau-main_passe,La Main passe !,Georges FEYDEAU,Georges Feydeau,,Q49465,,1904-03-01,,,,TD1076
TD1077,georges_feydeau-mais_n_te_promene_donc_pas_toute_nue,Mais n’te promène donc pas toute nue !,Georges FEYDEAU,Georges Feydeau,,Q49465,,1911-11-25,,Comédie,,TD1077
TD1078,georges_feydeau-monsieur_chasse,Monsieur chasse !,Georges FEYDEAU,Georges Feydeau,,Q49465,,1892-04-23,,Comédie,,TD1078
TD1079,georges_feydeau-monsieur_qui_est_condamne_a_mort,Un monsieur qui est condamné à mort,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Comédie,,TD1079
TD1080,georges_feydeau-monsieur_qui_n_aime_pas_les_monologues,Un monsieur qui n'aime pas les monologues,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,,TD1080
TD1081,georges_feydeau-mouchoir,Le Mouchoir,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,vers,TD1081
TD1082,georges_feydeau-notre_futur,Notre futur,Georges FEYDEAU,Georges Feydeau,,Q49465,,1894-02-11,,,,TD1082
TD1083,georges_feydeau-occupe_toi_d_amelie,Occupe-toi d’Amélie !,Georges FEYDEAU,Georges Feydeau,,Q49465,,1908-03-15,,,,TD1083
TD1084,georges_feydeau-on_purge_bebe,On purge bébé !,Georges FEYDEAU,Georges Feydeau,,Q49465,,1910-04-12,,,,TD1084
TD1085,georges_feydeau-on_va_faire_la_cocotte,On va faire la cocotte,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Comédie,,TD1085
TD1086,georges_feydeau-par_la_fenetre,Par la fenêtre,Georges FEYDEAU,Georges Feydeau,,Q49465,,1882-06-01,,,,TD1086
TD1087,georges_feydeau-patte_en_l_air,Patte en l'air,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,vers,TD1087
TD1088,georges_feydeau-paves_de_l_ours,Les Pavés de l’ours,Georges FEYDEAU,Georges Feydeau,,Q49465,,1896-09-26,,Comédie,vers,TD1088
TD1089,georges_feydeau-petite_revoltee,La Petite Révoltée,Georges FEYDEAU,Georges Feydeau,,Q49465,,1880-04-02,,Monologue,,TD1089
TD1090,georges_feydeau-petit_menage,Le Petit Ménage,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,vers,TD1090
TD1091,georges_feydeau-potache,Le Potache,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,,TD1091
TD1092,georges_feydeau-puce_a_l_oreille,La Puce à l’oreille,Georges FEYDEAU,Georges Feydeau,,Q49465,,1907-03-02,,,,TD1092
TD1093,georges_feydeau-reformes,Les Réformes,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,,TD1093
TD1094,georges_feydeau-seance_de_nuit,Séance de nuit,Georges FEYDEAU,Georges Feydeau,,Q49465,,1897-03-29,,Comédie,,TD1094
TD1095,georges_feydeau-tailleur_pour_dames,Tailleur pour dames,Georges FEYDEAU,Georges Feydeau,,Q49465,,1886-12-17,,,,TD1095
TD1096,georges_feydeau-tout_a_brown_sequard,Tout à Brown-Séquard !...,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Comédie,,TD1096
TD1097,georges_feydeau-trop_vieux,Trop Vieux,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Monologue,vers,TD1097
TD1098,georges_feydeau-volontaire,Le Volontaire,Georges FEYDEAU,Georges Feydeau,,Q49465,,,,Vaudeville,vers,TD1098
TD1099,georges_feydeau_francis_de_croisset-circuit,Le Circuit,Georges FEYDEAU - Francis DE CROISSET,Georges Feydeau,Francis De Croisset,Q49465,,1909-10-29,,Comédie,,TD1099
TD1100,georges_feydeau_maurice_desvallieres-affaire_edouard,L’Affaire Édouard,Georges FEYDEAU - Maurice DESVALLIÈRES,Georges Feydeau,Maurice Desvallières,Q49465,,1889-01-12,,Comédie,,TD1100
TD1101,georges_feydeau_maurice_desvallieres-age_d_or,L’Âge d’Or,Georges FEYDEAU - Maurice DESVALLIÈRES,Georges Feydeau,Maurice Desvallières,Q49465,,1905-05-01,,Comédie,,TD1101
TD1102,georges_feydeau_maurice_desvallieres-champignol_malgre_lui,Champignol malgré lui,Georges FEYDEAU - Maurice DESVALLIÈRES,Georges Feydeau,Maurice Desvallières,Q49465,,1892-11-05,,,,TD1102
TD1103,georges_feydeau_maurice_desvallieres-c_est_une_femme_du_monde,C'est une femme du monde,Georges FEYDEAU - Maurice DESVALLIÈRES,Georges Feydeau,Maurice Desvallières,Q49465,,1890-03-10,,Comédie,,TD1103
TD1104,georges_feydeau_maurice_desvallieres-fiances_de_loches,Les Fiancés de loches,Georges FEYDEAU - Maurice DESVALLIÈRES,Georges Feydeau,Maurice Desvallières,Q49465,,1888-09-27,,Vaudeville,,TD1104
TD1105,georges_feydeau_maurice_desvallieres-mariage_de_barillon,Le Mariage de Barillon,Georges FEYDEAU - Maurice DESVALLIÈRES,Georges Feydeau,Maurice Desvallières,Q49465,,1890-03-10,,Vaudeville,,TD1105
TD1106,georges_feydeau_maurice_desvallieres-monsieur_nounou,Monsieur Nounou,Georges FEYDEAU - Maurice DESVALLIÈRES,Georges Feydeau,Maurice Desvallières,Q49465,,,,,,TD1106
TD1107,georges_feydeau_maurice_desvallieres-ruban,Le Ruban,Georges FEYDEAU - Maurice DESVALLIÈRES,Georges Feydeau,Maurice Desvallières,Q49465,,1894-02-24,,Comédie,,TD1107
TD1108,georges_feydeau_maurice_hennequin-systeme_ribadier,Le Système Ribadier,Georges FEYDEAU - Maurice HENNEQUIN,Georges Feydeau,Maurice Hennequin,Q49465,,1892-11-30,,Comédie,,TD1108
TD1109,georges_feydeau_rene_peter-je_ne_trompe_pas_mon_mari,Je ne trompe pas mon mari,Georges FEYDEAU - René PETER,Georges Feydeau,René Peter,Q49465,,1914-02-18,,Comédie,,TD1109
TD1110,george_sand-aldo_le_rimeur,Aldo le rimeur,George SAND,George Sand,,Q3816,,1833,,,,TD1110
TD1111,george_sand-autre,L’autre,George SAND,George Sand,,Q3816,,1870-02-25,,Comédie,,TD1111
TD1112,george_sand-claudie,Claudie,George SAND,George Sand,,Q3816,,1851-01-11,,,,TD1112
TD1113,george_sand-comme_il_vous_plaira,Comme il vous plaira,George SAND,George Sand,,Q3816,,1856-04-12,,,,TD1113
TD1114,george_sand-conspiration_en_1537,Une conspiration en 1537,George SAND,George Sand,,Q3816,1831,1537,,,,TD1114
TD1115,george_sand-cosima_ou_la_haine_dans_l_amour,Cosima,George SAND,George Sand,,Q3816,,1840-04-29,,,,TD1115
TD1116,george_sand-demon_du_foyer,Le démon du foyer,George SAND,George Sand,,Q3816,,1852-09-01,,Comédie,,TD1116
TD1117,george_sand-flaminio,Flaminio,George SAND,George Sand,,Q3816,,1854-10-31,,Comédie,,TD1117
TD1118,george_sand-francoise,Françoise,George SAND,George Sand,,Q3816,,1856-04-03,,Comédie,,TD1118
TD1119,george_sand-francois_le_champi,François le Champi,George SAND,George Sand,,Q3816,,1849-11-25,,Comédie,,TD1119
TD1120,george_sand-gabriel,Gabriel,George SAND,George Sand,,Q3816,1839,,,Dialogue,,TD1120
TD1121,george_sand-lis_du_japon,Le lis du Japon,George SAND,George Sand,,Q3816,,1866-08-14,,Vaudeville,prose,TD1121
TD1122,george_sand-lucie,Lucie,George SAND,George Sand,,Q3816,,1856-02-16,,Comédie,,TD1122
TD1123,george_sand-maitre_favilla,Maître Favilla,George SAND,George Sand,,Q3816,,1855-09-13,,,,TD1123
TD1124,george_sand-marguerite_de_sainte_gemme,Marguerite de Sainte-Gemme,George SAND,George Sand,,Q3816,,1859-04-23,,Comédie,prose,TD1124
TD1125,george_sand-mariage_de_victorine,Le mariage de Victorine,George SAND,George Sand,,Q3816,,1851-11-26,,Comédie,,TD1125
TD1126,george_sand-marielle,Marielle,George SAND,George Sand,,Q3816,1851,,,Comédie,,TD1126
TD1127,george_sand-marquis_de_villemer,Le Marquis de Villemer,George SAND,George Sand,,Q3816,,1864-02-29,,Comédie,prose,TD1127
TD1128,george_sand-mauprat,Mauprat,George SAND,George Sand,,Q3816,,1853-11-28,,,,TD1128
TD1129,george_sand-mississipiens,Les Mississipiens,George SAND,George Sand,,Q3816,1840,,,Proverbe,,TD1129
TD1130,george_sand-moliere,Molière,George SAND,George Sand,,Q3816,,1851-05-10,,,,TD1130
TD1131,george_sand-nuit_de_noel,La nuit de Noël,George SAND,George Sand,,Q3816,,1862-08-31,,,,TD1131
TD1132,george_sand-pave,Le Pavé,George SAND,George Sand,,Q3816,,,,Dialogue,,TD1132
TD1133,george_sand-plutus,Plutus,George SAND,George Sand,,Q3816,1862,,,,,TD1133
TD1134,george_sand-pressoir,Le pressoir,George SAND,George Sand,,Q3816,,1853-09-13,,,,TD1134
TD1135,george_sand-roi_attend,Le Roi attend,George SAND,George Sand,,Q3816,,1848-04-09,,,,TD1135
TD1136,george_sand-sept_cordes_de_la_lyre,Les sept cordes de la lyre,George SAND,George Sand,,Q3816,1840,,,Dialogue,,TD1136
TD1137,george_sand-vacances_de_pandolphe,Les vacances de Pandolphe,George SAND,George Sand,,Q3816,,1852-03-03,,Comédie,,TD1137
TD1138,george_sand_maurice_sand-don_juan_de_village,Les Don Juan de village,George SAND - Maurice SAND,George Sand,Maurice Sand,Q3816,,1866-08-09,,Vaudeville,prose,TD1138
TD1139,george_sand_paul_meurice-beaux_messieurs_de_bois_dore,Les Beaux Messieurs de Bois-Doré,George SAND - Paul MEURICE,George Sand,Paul Meurice,Q3816,,1862-04-26,,,,TD1139
TD1140,george_sand_paul_meurice-cadio,Cadio,George SAND - Paul MEURICE,George Sand,Paul Meurice,Q3816,,1868-10-03,,,,TD1140
TD1141,george_sand_paul_meurice-drac,Le Drac,George SAND - Paul MEURICE,George Sand,Paul Meurice,Q3816,,,,,,TD1141
TD1142,geroges_courteline-sigismond,Sigismond,Georges COURTELINE,Georges Courteline,,Q51107,,1901-02-10,,,,TD1142
TD1143,guy_de_maupassant-histoire_du_vieux_temps,Histoire du vieux temps,Guy de MAUPASSANT,Guy De Maupassant,,Q9327,,1879-02-19,,Comédie,vers,TD1143
TD1144,guy_de_maupassant-paix_du_menage,La Paix du ménage,Guy de MAUPASSANT,Guy De Maupassant,,Q9327,,1893-03-06,,Comédie,,TD1144
TD1145,guy_de_maupassant-trahison_de_la_comtesse_de_rhune,La Trahison de la comtesse de Rhune,Guy de MAUPASSANT,Guy De Maupassant,,Q9327,,1878,,,vers,TD1145
TD1146,guy_de_maupassant_jacques_normand-musotte,Musotte,Guy de MAUPASSANT - Jacques NORMAND,Guy De Maupassant,Jacques Normand,Q9327,,1891-03-04,,,,TD1146
TD1147,hauteroche-amant_qui_ne_flatte_point,L'Amant qui ne flatte point,HAUTEROCHE,Hauteroche,,Q3345844,,1668-07-12,,Comédie,vers,TD1147
TD1148,hauteroche-apparences_trompeuses,Les Apparences trompeuses,HAUTEROCHE,Hauteroche,,Q3345844,1672,,,Comédie,,TD1148
TD1149,hauteroche-bourgeoises_de_qualite,Les Bourgeoises de qualité,HAUTEROCHE,Hauteroche,,Q3345844,,1690,,Comédie,,TD1149
TD1150,hauteroche-cocher_suppose_le,Le Cocher supposé,HAUTEROCHE,Hauteroche,,Q3345844,,1680-04-08,,Comédie,,TD1150
TD1151,hauteroche-crispin_medecin,Crispin médecin,HAUTEROCHE,Hauteroche,,Q3345844,,1674,,Comédie,,TD1151
TD1152,hauteroche-crispin_musicien,Crispin musicien,HAUTEROCHE,Hauteroche,,Q3345844,,,,Comédie,,TD1152
TD1153,hauteroche-dame_invisible,La Dame invisible,HAUTEROCHE,Hauteroche,,Q3345844,,1684,,Comédie,,TD1153
TD1154,hauteroche-deuil,Le Deuil,HAUTEROCHE,Hauteroche,,Q3345844,,1672,,Comédie,,TD1154
TD1155,hauteroche-feint_polonais_ou_la_veuve_impertinente,Le Feint Polonais,HAUTEROCHE,Hauteroche,,Q3345844,1686,,,Comédie,prose,TD1155
TD1156,hauteroche-nobles_de_province,Les Nobles de province,HAUTEROCHE,Hauteroche,,Q3345844,,,,Comédie,vers,TD1156
TD1157,hauteroche-soupe_mal_apprete,Le Soupé mal-apprêté,HAUTEROCHE,Hauteroche,,Q3345844,,1669-07-12,,Comédie,,TD1157
TD1158,henri_de_bornier-quinze_janvier,Le Quinze janvier,Henri DE BORNIER,Henri De Bornier,,Q2340976,,1860-01-17,,,vers,TD1158
TD1159,henri_meilhac-attache_d_ambassade,L’Attaché d’ambassade,Henri MEILHAC,Henri Meilhac,,Q723648,,1861-10-12,,Vaudeville,,TD1159
TD1160,henri_meilhac-autographe,L’Autographe,Henri MEILHAC,Henri Meilhac,,Q723648,,1838-11-27,,Comédie,,TD1160
TD1161,henri_meilhac-ce_qui_plait_aux_hommes,Ce qui plaît aux hommes,Henri MEILHAC,Henri Meilhac,,Q723648,,1860-10-06,,,prose,TD1161
TD1162,henri_meilhac-copiste,Le Copiste,Henri MEILHAC,Henri Meilhac,,Q723648,,1857-08-03,,Comédie,,TD1162
TD1163,henri_meilhac-etincelle,L’Étincelle,Henri MEILHAC,Henri Meilhac,,Q723648,,1860-12-31,,Vaudeville,,TD1163
TD1164,henri_meilhac-garde_toi_je_me_garde,Garde-toi,Henri MEILHAC,Henri Meilhac,,Q723648,,1868-06-29,,Comédie,,TD1164
TD1165,henri_meilhac-heure_avant_l_ouverture,Une Heure avant l’ouverture,Henri MEILHAC,Henri Meilhac,,Q723648,,1860-12-31,,Vaudeville,,TD1165
TD1166,henri_meilhac-petit_fils_de_mascarille,Un Petit-fils de Mascarille,Henri MEILHAC,Henri Meilhac,,Q723648,,1859-10-08,,Comédie,,TD1166
TD1167,henri_meilhac-retour_d_italie,Le Retour d’Italie,Henri MEILHAC,Henri Meilhac,,Q723648,,1859-08-14,,,,TD1167
TD1168,henri_meilhac-sarabande_du_cardinal,La Sarabande du Cardinal,Henri MEILHAC,Henri Meilhac,,Q723648,,1856-05-29,,Comédie,,TD1168
TD1169,henri_meilhac-satania,Satania,Henri MEILHAC,Henri Meilhac,,Q723648,,1856-10-10,,Comédie,,TD1169
TD1170,henri_meilhac-vertu_de_celimene,La Vertu de Célimène,Henri MEILHAC,Henri Meilhac,,Q723648,,1861-05-01,,Comédie,,TD1170
TD1171,henri_meilhac_arthur_delavigne-curieuses,Les Curieuses,Henri MEILHAC - Arthur DELAVIGNE,Henri Meilhac,Arthur Delavigne,Q723648,,1864-10-17,,Comédie,,TD1171
TD1172,henri_meilhac_arthur_delavigne-echeance,L’Échéance,Henri MEILHAC - Arthur DELAVIGNE,Henri Meilhac,Arthur Delavigne,Q723648,,1862-03-15,,Comédie,,TD1172
TD1173,henri_meilhac_ludovic_halevy-brebis_de_panurge,Les Brebis de Panurge,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1862-11-24,,Vaudeville,,TD1173
TD1174,henri_meilhac_ludovic_halevy-bresilien,Le Brésilien,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1863-05-09,,Comédie,,TD1174
TD1175,henri_meilhac_ludovic_halevy-cle_de_metella,La Clé de Métella,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1862-11-24,,Vaudeville,,TD1175
TD1176,henri_meilhac_ludovic_halevy-ete_de_la_saint_martin,L’Été de la Saint-Martin,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1873-07-01,,Comédie,,TD1176
TD1177,henri_meilhac_ludovic_halevy-fanny_lear,Fanny Lear,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1868-08-13,,Comédie,,TD1177
TD1178,henri_meilhac_ludovic_halevy-ingenue,L’Ingénue,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1874-09-24,,Comédie,,TD1178
TD1179,henri_meilhac_ludovic_halevy-lolotte,Lolotte,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1879-10-04,,Vaudeville,,TD1179
TD1180,henri_meilhac_ludovic_halevy-menuet_de_danae,Le Menuet de Danaë,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1861-04-20,,Comédie,,TD1180
TD1181,henri_meilhac_ludovic_halevy-meprises_de_lambinet,Les Méprises de Lambinet,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1865-12-03,,Comédie,,TD1181
TD1182,henri_meilhac_ludovic_halevy-mi_careme,La Mi-carême,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1874-04-02,,Vaudeville,,TD1182
TD1183,henri_meilhac_ludovic_halevy-moulins_a_vent,Les Moulins à vent,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1862-02-22,,Comédie,,TD1183
TD1184,henri_meilhac_ludovic_halevy-passage_de_venus,Le Passage de Vénus,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1875-05-03,,,,TD1184
TD1185,henri_meilhac_ludovic_halevy-petite_marquise,La Petite marquise,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1874-02-13,,Comédie,,TD1185
TD1186,henri_meilhac_ludovic_halevy-photographe,Le Photographe,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,15,1864-12-24,,Comédie,,TD1186
TD1187,henri_meilhac_ludovic_halevy-roi_candaule,Le Roi Candaule,Henri MEILHAC - Ludovic HALÉVY,Henri Meilhac,Ludovic Halévy,Q723648,,1873-04-09,,Comédie,,TD1187
