Id,Title,Closest_Title,Closest_id,Closest_similarity
fre001775,Amour pour Amour,Premier Amour,fre000133,0.88759
fre001076,Ecole des Amis,Les Deux Amis,fre000245,0.76584
fre001077,L'Ecole des Mères,L'Ecole des Mères,fre000929,1.0
fre001078,La Fausse Antipathie,La Fausse Alarme,fre001119,0.50141
fre001079,La Gouvernante,La Maîtresse,fre001223,0.42476
fre001080,Le Préjugé à la Mode,Les Préjugés,fre000989,0.62968
fre001081,Le Sauvage en France,Les Sauvages,fre001231,0.7319
fre001082,Les Claqueurs,La Claque ! la Claque !,fre001623,0.67226
fre001776,Les Petits Cadeaux,L'Enfant Gâté,fre000692,0.45887
fre001083,Les Tentations d'Antoine,Pyrame et Thisbé,fre001400,0.46192
fre001777,Il n'y A Plus d'Enfants,Les Enfants,fre000629,0.60062
fre001084,Aux Avant-Postes,Par la Poste,fre001038,0.54903
fre001085,"Zelmis, ou La Jeune Sauvage",Le Jeune Marius,fre000192,0.42102
fre001086,L'Absent chez Soi,Le Gardien de Soi-Même,fre001330,0.44504
fre001087,Les Fausses Vérités,Les Fausses Confidences,fre000931,0.58826
fre001088,Les Soupçons sur les Apparences,La Fausse Apparence,fre001329,0.6109
fre001089,Bélisaire,Bélisaire,fre001868,1.0
fre001090,Roméo et Juliette,La Lucrèce Romaine,fre001862,0.39932
fre001091,Bajazet Premier,Bajazet,fre001189,0.84202
fre001092,Molière à Pézénas,Aménophis,fre001789,0.45705
fre001094,L'Appartement à Louer.,Maison à Louer,fre001639,0.78709
fre001093,Les Chouans,Les Bouts Rimés,fre001469,0.39018
fre001778,Le Muet,Thomas Morus,fre001158,0.40565
fre001900,Les Sifflets,Le Sicilien,fre001025,0.42707
fre001095,Le Barbier de Bagdad,Le Barbier de Pézenas,fre000141,0.59944
fre001096,Le Cercle ou Les Originaux,"Le Cercle, ou La Soirée A la Mode",fre001131,0.56728
fre001097,La Critique de la Tragédie Charles Ix de Chénier,Les Tragédies de M. de Voltaire,fre000210,0.56958
fre001098,Ninus Second,Phalante,fre000812,0.8803
fre001099,Les Philosophes,Les Philosophes de Bois,fre001133,0.71579
fre001100,Les Tuteurs,Célinde,fre000079,0.39354
fre001901,Critique à L'Opéra-Comique,"Acajou, Opéra Comique",fre000617,0.61994
fre001902,Le Magasin des Modernes,La Marchande de Modes,fre000696,0.52483
fre001903,Le Rêve,Le Rêve du Mari,fre001573,0.66541
fre001101,Le Rien,Veuve !,fre000100,0.54126
fre001904,L'Endymion,Endymion,fre000651,0.81065
fre001102,L'Heureuse Erreur,L'Heureux Stratagème,fre000936,0.61237
fre001103,La Vengeance,Le Préjuge Vaincu,fre000946,0.37915
fre001104,Geta,Augusta,fre001686,0.98335
fre001105,Tibère,Hercule,fre001458,0.99492
fre001106,Molière à Toulouse,Le Baron d'Albikrac,fre001477,0.42407
fre001107,Camille Desmoulins,La Derniere Nuit de Camille Desmoulins,fre001931,0.65598
fre001554,Dialogue de l'Amour et de l'Amitié,Amour pour Amour,fre001775,0.6797
fre001905,L'Oublieux.,L'Important,fre000257,0.55466
fre001108,Esope au Parnasse,Le Portier du Parnasse,fre000030,0.64884
fre001109,A la Monaco,Amour et Piano,fre000622,0.33585
fre001110,L'Amour et l'Amour Propre,Dialogue de l'Amour et de l'Amitié,fre001554,0.6317
fre001111,Le Carnaval du Baron de Papaver,Le Carnaval et la Folie,fre000845,0.51421
fre001112,Une Fausse Invite,L'Invité,fre001664,0.48779
fre001113,Thésée,Thésée,fre001183,1.0
fre001779,La Noce de Village,La Noce de Village,fre001619,1.0
fre001114,Aricie,Natalie,fre001051,0.62264
fre001115,Molière en Voyage,Le Voyageur,fre000703,0.73434
fre001116,Cassandre Astrologue,Cassandre,fre000150,0.6759
fre001117,Arlequin Deucalion,Arlequin-Pluton,fre000740,0.63148
fre001118,L'Ecole des Pères,L'Ecole des Mères,fre000929,0.60752
fre001119,La Fausse Alarme,Le Faux Noble,fre000286,0.54884
fre001120,Gustave Wasa,La Saignée,fre000676,0.38174
fre001121,La Métromanie ou Le Poète Comédie en Cinq Actes et en vers,Domino à Quatre Comédie en un Acte et en Prose,fre000097,0.68012
fre001122,La Nouvelle Messaline,L'Actrice Nouvelle,fre001134,0.35885
fre001123,"Vasta, Reine de Bordélie","Argélie, Reine de Thessalie",fre000001,0.58415
fre001124,Le Jeune Homme Blême,L'Homme Intègre,fre001879,0.37354
fre001125,"Victor, ou L'Enfant de la Forêt",Molière Enfant,fre001401,0.58426
fre001126,Le Verre d'Eau,Sermon Joyeux de Bien Boire,fre000037,0.4127
fre001127,Amphitryon,Amphitryon,fre000995,1.0
fre001128,L'Aululaire Traduction Sommer,L'Aululaire,fre000958,0.47128
fre001129,Casina,Geta,fre001104,0.8074
fre001130,Ajax,Bajazet,fre001189,0.5515
fre001131,"Le Cercle, ou La Soirée A la Mode",Le Cercle ou Les Originaux,fre001096,0.56728
fre001132,Les Fra-Maçonnes,Le Franc-Maçon Prisonnier.,fre000597,0.49293
fre001133,Les Philosophes de Bois,Les Philosophes,fre001099,0.71579
fre001134,L'Actrice Nouvelle,L'Ami des Femmes,fre001938,0.43882
fre001135,L'Amour Secret,Premier Amour,fre000133,0.64058
fre001136,La Boîte de Pandore,Pandore,fre001439,0.59333
fre001137,"La Hollande Malade, Comédie en un Acte",Domino à Quatre Comédie en un Acte et en Prose,fre000097,0.64702
fre001780,Le Poète Basque,L'Avocat Chansonnier.,fre000234,0.51327
fre001138,"Le Sot Vengé, Comédie en un Acte",Domino à Quatre Comédie en un Acte et en Prose,fre000097,0.64571
fre001139,Le Noeud d'Amour,Le Mariage de Rien,fre001050,0.59113
fre001140,Molière à Vienne,Agnès de Chaillot,fre000126,0.38681
fre001141,Le Taciturne,Cléopâtre,fre000101,0.48749
fre001142,Les Charmes de Félicie,Félicie,fre000933,0.60713
fre001143,Zénobie Reine d'Arménie,"Zénobie, Reine de Palmire",fre000903,0.61966
fre001146,"Arsace, Roi des Parthes","Rodogune, Princesse des Parthes",fre000347,0.54544
fre001144,Molière et Mignard à Avignon,La Fille de Molière,fre000652,0.42994
fre001145,Un Trait de Molière,Les Fragments de Molière.,fre000291,0.90588
fre001147,Tamerlan ou La Mort de Bajazet,Bajazet,fre001189,0.4718
fre001148,Phèdre et Hippolyte,Phèdre et Hippolyte,fre001196,1.0
fre001149,Régulus,Régulus,fre000516,1.0
fre001150,Scipion l'Africain,Jocrisse Changé de Condition,fre000051,0.47674
fre001151,Statira,Casina,fre001129,0.51395
fre001152,Climène ou Le Triomphe de la Vertu,Le Triomphe de l'Amour,fre000954,0.62111
fre001906,Le Pyrame,Alménorade,fre000230,0.39445
fre001153,Le Martyre de Sainte Catherine,Théodore Vierge et Martyre,fre000353,0.62296
fre001154,Pandoste ou La Princesse Malheureuse,Pandoste [ii] ou La Princesse Malheureuse,fre001155,0.95944
fre001155,Pandoste [ii] ou La Princesse Malheureuse,Pandoste ou La Princesse Malheureuse,fre001154,0.95944
fre001156,Le Sac de Carthage,Didon se Sacrifiant,fre000787,0.40905
fre001157,Thésée ou Le Prince Reconnu,"Le Ramoneur Prince, et le Prince Ramoneur",fre000094,0.49711
fre001158,Thomas Morus,Ostorius,fre001160,0.66731
fre001159,La Déroute des Précieuses,La Déroute des Précieuses,fre000023,1.0
fre001160,Ostorius,Aétius,fre000216,0.74045
fre001781,Amsterdam Hydropique,L'Hypocondriaque,fre001917,0.51215
fre001907,La Dame de Niort,La Dame en Noir,fre001521,0.44219
fre001161,Agrippa Roi d'Albe ou Le Faux Tiberinus,Manlius Capitolinus,fre000832,0.48883
fre001162,Alceste ou Le Triomphe d'Alcide,Climène ou Le Triomphe de la Vertu,fre001152,0.48325
fre001163,Amadis,Amarillis,fre001238,0.63623
fre001164,Amalasonte,Amadis,fre001163,0.51574
fre001165,Armide,Horace,fre000332,0.99255
fre001782,Astrate Roi de Tyr,Ubu Roi,fre000784,0.56071
fre001166,Atys,Othello,fre001402,0.55138
fre001167,Bellérophon,Clitophon,fre000583,0.60684
fre001168,Cadmus et Hermione,Rose et Rosette,fre001530,0.35155
fre001169,La Comédie sans Comédie,La Comédie,fre000973,0.80664
fre001170,Les Coups de l'Amour et de la Fortune.,Les Forces de l'Amour et de la Magie,fre001452,0.57115
fre001171,Le Docteur de Verre,Le Docteur sans Pareil,fre000762,0.5417
fre001172,Le Fantome Amoureux,Premier Amour,fre000133,0.69547
fre001173,Les Fêtes de l'Amour et de Bacchus,La Halle aux Baisers,fre000961,0.43131
fre001174,La Généreuse Ingratitude,La Joie Imprévue,fre000940,0.53555
fre001175,Le Grotte de Versailles Eglogue en Musique,Chez la Cliente Monologue,fre001876,0.39964
fre001176,Isis,Bettine,fre001766,0.99775
fre001783,Le Feint Alcibiade,Alcibiade,fre001625,0.52229
fre001555,Les Rivales,Les Muses Rivales,fre000839,0.67701
fre001177,La Mère Coquette,La Mère Coquette,fre000511,1.0
fre001178,Persée,Médée,fre000335,0.99813
fre001179,Proserpine,Crispin Bel Esprit,fre001457,0.49311
fre001180,Roland,Roland,fre000394,1.0
fre001181,Stratonice,Phocion,fre000221,0.66634
fre001182,Le Temple de la Paix Ballet Dansé Devant sa Majesté à Fontainebleau le [15] d'Octobre 1685.,L'Impromptu de Versailles,fre001012,0.50092
fre001183,Thésée,Thésée,fre001113,1.0
fre001185,Alexandre le Grand,Alexandre le Grand,fre001184,1.0
fre001184,Alexandre le Grand,Alexandre le Grand,fre001185,1.0
fre001187,Andromaque,Andromaque,fre001186,1.0
fre001186,Andromaque,Andromaque,fre001187,1.0
fre001188,Athalie,Félicie,fre000933,0.51823
fre001189,Bajazet,Bajazet,fre001364,1.0
fre001190,Bérénice,Bérénice,fre000361,1.0
fre001191,Britannicus,Thémistocle,fre000591,0.45602
fre001192,Esther,Esther,fre000585,1.0
fre001193,Iphigénie,Iphigénie,fre000858,1.0
fre001194,Mithridate,La Mort de Mitridate,fre000811,0.56392
fre001196,Phèdre et Hippolyte,Phèdre et Hippolyte,fre001148,1.0
fre001195,Phèdre (1697),Médée (1682),fre000334,0.69514
fre001198,Les Plaideurs,Les Plaideurs,fre001197,1.0
fre001197,Les Plaideurs,Les Plaideurs,fre001198,1.0
fre001200,La Thébaïde,La Thébaïde,fre001199,1.0
fre001199,La Thébaïde,La Thébaïde,fre001200,1.0
fre001467,L'Avare et son Ami,L'Avare,fre000996,0.71247
fre001460,Merlin Gascon,Le Gascon à Paris,fre001277,0.7083
fre001201,"Palinice, Circeine et Florice",Circé,fre000366,0.46911
fre001202,"Arlequin aux Enfers, Comédie","Orphée, ou Arlequin aux Enfers",fre000657,0.63178
fre001203,"Arlequin, Homme à Bonnes Fortunes.",Arlequin Gentilhomme par Hasard,fre000127,0.60695
fre001204,"Attendez-Moi sous l'Orme, Comédie",La Comédie sans Comédie,fre001169,0.52908
fre001205,Le Bal,Le Bal,fre000236,1.0
fre001206,Le Carnaval de Venise,Le Carnaval et la Folie,fre000845,0.46506
fre001207,"La Coquette, ou L'Académie des Dames.",La Veuve Coquette,fre000496,0.51253
fre001208,Démocrite,Le Manuscrit,fre000704,0.65037
fre001209,"Le Distrait, Comédie",Le Distrait,fre001629,0.70821
fre001210,"Le Divorce, Comédie.",Le Divorce,fre001637,0.84245
fre001211,"Les Filles Errantes, ou Les Intrigues des Hôtelleries.",A quoi Rêvent les Jeunes Filles,fre001765,0.42861
fre001212,Les Folies Amoureuses,Le Fou par Amour,fre001356,0.7258
fre001213,"La Critique de l'Homme à Bonnes Fortunes, Comédie.",Dialogue entre l'Auteur et un Homme de Goût dans Théâtre Moral ou Pièces Dramatiques Nouvelles,fre000415,0.52795
fre001214,Le Joueur,Le Chevalier Joueur,fre000537,0.61727
fre001216,"La Critique du Légataire, Comédie en un Acte","Le Légataire Universel, Comédie",fre001215,0.74203
fre001215,"Le Légataire Universel, Comédie","La Critique du Légataire, Comédie en un Acte",fre001216,0.74203
fre001217,"Les Ménechmes, ou Les Jumeaux",Les Jumeaux de Bergame,fre000649,0.4804
fre001218,Le Retour Imprévu,Le Dénouement Imprévu,fre000926,0.59446
fre001219,"Sapor, Tragédie","Cocatrix, Tragédie Amphigourique.",fre000317,0.62193
fre001220,"La Sérénade, Comédie",La Comédie,fre000973,0.69132
fre001221,"Les Souhaits, Comédie en un Acte",Domino à Quatre Comédie en un Acte et en Prose,fre000097,0.7278
fre001222,"Les Vendanges, ou Le Bailli d'Anières, Comédie en un Acte",Des Vendanges,fre001591,0.55689
fre001934,Marie Stuard Reine d'Ecosse,Marie Stuard,fre000179,0.70073
fre001785,Huit Jours à la Campagne,De la Campagne,fre001811,0.70616
fre001784,La Demande,Le Candidat,fre001688,0.51601
fre001786,Le Pain du Ménage,Vieux Ménage,fre001726,0.57828
fre001223,La Maîtresse,La Sorcière,fre001792,0.58996
fre001224,Le Plaisir de Rompre,Le Mariage Fait et Rompu,fre000550,0.54476
fre001225,"Le Jugement de Pâris Comédie en un Acte et en Prose,",Le Jugement de Pâris,fre000526,0.66003
fre001226,L'Echo du Public,Zaïde,fre000813,0.46047
fre001227,Les Compliments,Le Compliment,fre001520,0.90691
fre001228,Panégyrique de l'Ecole des Femmes,L'Ecole des Femmes,fre001004,0.68094
fre001787,Madame Grégoire ou Le Cabaret de la Pomme du Pin,Le Carnaval du Baron de Papaver,fre001111,0.4805
fre001229,Heureusement,Paris,fre001704,0.99998
fre001230,Dialogue entre un Auteur et un Receveur de la Capitation,Un Caprice,fre001057,0.54892
fre001232,La Rancune,De la Colère,fre001835,0.50748
fre001231,Les Sauvages,Le Sauvage en France,fre001081,0.7319
fre001233,Arétaphile ou La Révolution de Cyrene,Esope à la Cour,fre000175,0.44672
fre001234,La Ligue des Fanatiques et des Tyrans,Le Fanatisme,fre001422,0.5102
fre001235,L'Avocat Savetier,Chez l'Avocat,fre001660,0.58846
fre001236,Le Nouveau Festin de Pierre ou L'Athée Foudroyé,Le Festin de Pierre,fre000374,0.58085
fre001935,Cyrano de Bergerac,Jeanne de Naples,fre000898,0.44826
fre001908,Abraham,Persée,fre001178,0.99409
fre001909,Callimaque,Andromaque,fre001187,0.41747
fre001910,Dulcitius,Sertorius,fre000348,0.60211
fre001237,Agesilan de Colchos,Josaphat,fre000899,0.44943
fre001238,Amarillis,Smilis,fre001568,0.74631
fre001239,Amélie,Valentin,fre000312,0.99998
fre001240,Antigone,Antigone,fre001607,1.0
fre001241,La Bague de l'Oubli,L'Oublieux.,fre001905,0.47326
fre001242,Le Bélissaire,Bélisaire,fre001868,0.66256
fre001243,La Belle Alphrède,Le Triomphe de Plutus,fre000955,0.42586
fre001244,Les Captifs,Un Caprice,fre001057,0.6268
fre001245,La Céliane,Le Camélia,fre001635,0.65426
fre001246,Cléagénor et Doristée,Pan et Doris Pastorale,fre000006,0.52551
fre001247,Cosroës,Pyrrhus,fre000401,0.3663
fre001912,Crisante,Phalante,fre000812,0.56086
fre001248,Les Deux Pucelles,La Pucelle d'Orléans,fre000060,0.52675
fre001249,Don Bernard de Cabrere,Salomon de Caus A Bicêtre,fre000794,0.49823
fre001914,Don Lope de Cardone,Racine chez Corneille,fre000206,0.3981
fre001250,Hercule Mourant,Hercule Mourant,fre000956,1.0
fre001251,Iphigénie,Iphigénie,fre000858,1.0
fre001916,L'Heureuse Constance,L'Heureux Stratagème,fre000936,0.45276
fre001917,L'Hypocondriaque,Amsterdam Hydropique,fre001781,0.51215
fre001911,La Célimène,La Céciliade,fre001372,0.5096
fre001913,La Diane,Les Amours de Diane et d'Endymion,fre000705,0.56848
fre001919,La Soeur,La Soeur Valeureuse,fre000919,0.63985
fre001468,Laure Persécutée,L'Inconnue Persécutée,fre001028,0.54452
fre001915,Le Filandre,Anaxandre,fre000578,0.53387
fre001918,Les Occasions Perdues,Les Fonds Perdus,fre000451,0.65328
fre001252,Le Véritable Saint Genest,L'Illustre Comédien ou Le Martyre de Saint-Genest.,fre000485,0.49158
fre001253,Les Sosies,Amadis,fre001163,0.4923
fre001254,Venceslas,Phalante,fre000812,0.51707
fre001255,Discours de Rentrée,Le Revenant,fre001923,0.42752
fre001260,Le Devin du Village,Les Visionnaires,fre000495,0.36562
fre001261,L'Engagement Téméraire,Les Engagements du Hasard,fre000372,0.44957
fre001262,Les Muses Galantes,L'Ecole Galante,fre000122,0.59057
fre001263,Narcisse,Thélamire,fre001380,0.52003
fre001264,Les Prisonniers de Guerres,Molière en Prison,fre000766,0.53905
fre001256,Le Café,Le Café Borgne,fre000239,0.54874
fre001257,La Ceinture Magique,La Serpette Magique,fre001295,0.54795
fre001258,"Jason, ou La Toison d'or",La Toison D'Or.,fre000287,0.86585
fre001259,La Mort de Bucéphale en un Acte en vers,La Mort de César,fre000077,0.41486
fre001265,"Compliment Fait à la Clôture du Théâtre Italien, le Samedi 14 Mars 1750.","Compliment pour l'Ouverture du Théâtre Italien, le 7 Avril 1750.",fre001266,0.74939
fre001266,"Compliment pour l'Ouverture du Théâtre Italien, le 7 Avril 1750.","Compliment Fait à la Clôture du Théâtre Italien, le Samedi 14 Mars 1750.",fre001265,0.74939
fre001267,Agnès Sorel,Roxelane,fre000494,0.53829
fre001268,L'Amour Platonique,L'Amour Tyrannique,fre001343,0.56194
fre001269,Le Bavard,Le Bavard,fre001627,1.0
fre001270,Le Bénéfice ou Le Tour de Page,La Généreuse Ingratitude,fre001174,0.4206
fre001271,Bois-Rosé,Clermont-Royat,fre001645,0.49699
fre001272,Contentement Passe Richesse,Astrée,fre000817,0.44232
fre001273,La Défense,La Désolation des Filous sur la Défense des Armes,fre000304,0.36614
fre001274,"Denys Ii, Tyran de Syracuse, Détrôné",L'Amour Tyrannique,fre001343,0.41451
fre001275,Le Fat de Province,L'Opéra de Province,fre001585,0.55832
fre001276,La Fausse Paysanne,La Femme Industrieuse,fre000520,0.40824
fre001277,Le Gascon à Paris,Merlin Gascon,fre001460,0.7083
fre001278,Le Gascon Joué,Merlin Gascon,fre001460,0.6902
fre001279,La Harangue,La Halle aux Baisers,fre000961,0.42899
fre001280,L'In-Promptu,L'Impromptu du Coeur,fre001390,0.45068
fre001921,Jeanne de Cossé-Brissac,Marius à Cirte,fre000760,0.42656
fre001920,L'Ile Déserte ou Le Naufrage,L'Ile Déserte,fre001652,0.72044
fre001922,Le Menteur,Le Menteur,fre000338,1.0
fre001923,Le Revenant,Les Revenants.,fre000991,0.75432
fre001281,Les Lois,Les Legislatrices,fre001029,0.59366
fre001282,La Médisance,De la Dissimulation,fre001838,0.45986
fre001283,La Méprise,La Méprise,fre000942,1.0
fre001284,"Merlin, Percepteur",Un Caprice,fre001057,0.59622
fre001285,La Modestie,La Marchande de Modes,fre000696,0.64392
fre001286,Les Morts Vivants,Le Mort Vivant,fre000181,0.8644
fre001287,Le Mystérieux,"Un Mystère sans Importance, Comédie",fre000108,0.52121
fre001288,La Noblesse,Le Faux Noble,fre000286,0.52666
fre001289,Les Nouvellistes,Les Libellistes,fre000093,0.37608
fre001290,La Quine,Caquire,fre001398,0.49515
fre001291,La Répétition,Une Répétition,fre001724,0.98453
fre001292,Le Retour du Distrait,Le Distrait,fre001629,0.73711
fre001293,La Rivalité Inutile,Les Rivales,fre001555,0.506
fre001294,Le Secrétaire,L'Obsession,fre000412,0.39859
fre001295,La Serpette Magique,La Ceinture Magique,fre001257,0.54795
fre001296,Les Songes,La Vie Est un Songe,fre000165,0.67916
fre001297,La Sympathie,La Fausse Antipathie,fre001078,0.46885
fre001298,Le Testament,Adam et Eve,fre001379,0.4425
fre001299,Les Trois Ivrognes,Les Deux Gougnottes,fre001762,0.3572
fre001300,La Vanité Mortifiée,Le Mort Vivant,fre000181,0.56696
fre001301,Vive la Vie,La Mort c'est la Vie !,fre001649,0.53132
fre001312,Le Martyre de Marie-Antoinette d'Autriche Reine de France.,Théodore Vierge et Martyre,fre000353,0.48292
fre001313,La Mort de Louis Xvi,Un Ministre sous Louis Xv,fre001340,0.49242
fre001314,La Comédie des Académiciens,La Pièce de vers ou Le Déjeuner des Académistes,fre000986,0.59352
fre001302,La Cabale,Guignol et la Cabaretière,fre001512,0.54842
fre001303,La Colonie,La Colonie,fre001880,1.0
fre001304,Les Hommes,L'Homme du Jour,fre000160,0.53239
fre001305,L'Ile Sauvage,Le Sauvage en France,fre001081,0.63042
fre001306,L'Oracle,Etéocle,fre000862,0.55399
fre001307,Dialogue,Dialogue,fre001311,1.0
fre001308,La Feinte Heureuse,La Feinte par Amour,fre001680,0.64826
fre001309,La Fièvre de Palmerin,Le Jus du Pelerin,fre000026,0.47537
fre001469,Les Bouts Rimés,Qui Court Deux Lièvres n'en Prend Point,fre000573,0.39425
fre001310,L'Esprit des Moeurs au Dix-Huitième Siécle,Les Moeurs du Temps,fre001324,0.48097
fre001315,Le Pot au Noir et le Pot aux Roses,La Rose Rouge,fre001632,0.54491
fre001311,Dialogue,Dialogue,fre001307,1.0
fre001316,La Belle Egyptienne,La Prostituée,fre001640,0.45348
fre001924,L'Amante Ennemie,L'Ami des Femmes,fre001938,0.59058
fre001788,Printemps Parisien,La Parisienne,fre000466,0.73698
fre001317,Aldo le Rimeur,Zaïre,fre001450,0.49684
fre001470,François le Champi,Scipion l'Africain,fre001150,0.47106
fre001318,Molière,Molière,fre000789,1.0
fre001319,Le Roi Attend,Ubu Roi,fre000784,0.55108
fre001789,Aménophis,Osarphis,fre001068,0.66935
fre001320,L'Anglomane,L'Aveugle de Smyrne,fre000310,0.43591
fre001321,Béverlei,Bérénice,fre000361,0.51961
fre001322,Blanche et Guiscard,Deux Hommes pour un Placard,fre001685,0.41885
fre001323,Le Mariage de Julie,Le Mariage de Rien,fre001050,0.58298
fre001324,Les Moeurs du Temps,L'Esprit des Moeurs au Dix-Huitième Siécle,fre001310,0.48097
fre001325,Spartacus,Germanicus,fre000177,0.39854
fre001326,Les Boutades du Capitan Matamore et ses Comédies.,Le Véritable Capitan Matamore ou Le Fanfaron,fre000920,0.55061
fre001327,Don Japhet d'Arménie,Athénaïs,fre000905,0.42242
fre001328,L'Escolier de Salamanque,L'Aveugle de Spa,fre000686,0.52082
fre001329,La Fausse Apparence,Les Soupçons sur les Apparences,fre001088,0.6109
fre001330,Le Gardien de Soi-Même,Le Geôlier de Soi-Même,fre000376,0.64087
fre001331,L'Héritier Ridicule ou La Dame Intéressée.,La Femme D'Intrigues.,fre000445,0.47735
fre001333,Le Jodelet Duelliste.,Jodelet,fre000561,0.58133
fre001332,Le Jodelet ou Le Maître Valet.,Le Jodelet Duelliste.,fre001333,0.57207
fre001334,Le Marquis Ridicule,Le Concert Ridicule,fre001620,0.65375
fre001335,Le Prince Corsaire.,L'Illustre Corsaire,fre000906,0.5754
fre001336,Tyr et Sydon,Tyr et Sydon,fre001337,1.0
fre001337,Tyr et Sydon,Tyr et Sydon,fre001336,1.0
fre001925,L'Aiguilleur,La Mort d'Achille,fre000383,0.37303
fre001338,La Conversion,La Conversion d'Alceste,fre000392,0.48933
fre001339,Le Jeune Docteur,Le Docteur sans Pareil,fre000762,0.51549
fre001790,Les Dervis,Venceslas,fre001254,0.37574
fre001340,Un Ministre sous Louis Xv,La Mort de Louis Xvi,fre001313,0.49242
fre001341,Potemkin,Astarbe,fre000313,0.56714
fre001342,Le Tête-à-tête,Du Beau Rendez-vous,fre001832,0.56959
fre001343,L'Amour Tyrannique,Le Triomphe de l'Amour,fre000954,0.58146
fre001344,Arminius ou Les Frères Ennemis,Le Duc d'Alençon ou Les Frères Ennemis,fre001419,0.63311
fre001345,La Comédie des Comédiens,La Comédie des Comédiens,fre000434,1.0
fre001346,Eudoxe,Artaxerxe,fre000897,0.60399
fre001347,Le Fils Supposé,Le Fils Naturel,fre000498,0.63465
fre001348,Ligdamon et Lidias ou La Ressemblance,Les Soupçons sur les Apparences,fre001088,0.40863
fre001349,La Mort de César,La Mort de César,fre000077,1.0
fre001350,Orante,Médée,fre000335,0.99692
fre001351,Le Prince Déguisé,L'Amant Déguisé,fre000615,0.58545
fre001352,Le Vassal Généreux,La Généreuse Ingratitude,fre001174,0.48189
fre001353,Les Défauts Supposés,Les Défauts de Paul,fre001522,0.48233
fre001926,L'Huître et les Plaideurs,Les Plaideurs,fre001198,0.56301
fre001791,Le Philosophe sans le Savoir,Les Philosophes,fre001099,0.69102
fre001354,Le Manteau Ecarlate,La Petite Glaneuse,fre001604,0.37114
fre001355,Richard Coeur de Lion,"Arlequin, Roi de la Lune",fre001614,0.38411
fre001356,Le Fou par Amour,Les Folies Amoureuses,fre001212,0.7258
fre001357,Agamemnon,Agamemnon,fre000186,1.0
fre001358,Médée,Médée,fre000335,1.0
fre001792,La Sorcière,La Maîtresse,fre001223,0.58996
fre001936,Sapho,Persée,fre001178,0.99538
fre001937,Après le Bal,Le Bal,fre000236,0.92135
fre001939,Une Faction de Nuit,Les Nuits,fre001772,0.66675
fre001938,L'Ami des Femmes,L'Amante Ennemie,fre001924,0.59058
fre001359,Une Affaire d'Honneur,Clémentine ou Les Membres d'Honneur,fre001494,0.67592
fre001360,Indécision,De la Contrariété,fre001814,0.44582
fre001361,Les Précieuses Ridicules,Les Précieuses Ridicules,fre001021,1.0
fre001362,Le Procès des Précieuses en vers Burlesques,La Déroute des Précieuses,fre000023,0.55257
fre001363,Les Véritables Précieuses,Les Précieuses Ridicules,fre001021,0.72856
fre001364,Bajazet,Bajazet,fre001189,1.0
fre001365,Ajax Traduction Nouvelle de Leconte de Lisle,Antigone Traduction Nouvelle de Leconte de Lisle,fre001366,0.92844
fre001366,Antigone Traduction Nouvelle de Leconte de Lisle,Electre Traduction Nouvelle de Leconte de Lisle,fre001367,0.9737
fre001367,Electre Traduction Nouvelle de Leconte de Lisle,Antigone Traduction Nouvelle de Leconte de Lisle,fre001366,0.9737
fre001368,Oedipe à Colone Traduction Nouvelle de Leconte de Lisle,Oedipe Roi Traduction Nouvelle de Leconte de Lisle,fre001369,0.80576
fre001369,Oedipe Roi Traduction Nouvelle de Leconte de Lisle,Oedipe à Colone Traduction Nouvelle de Leconte de Lisle,fre001368,0.80576
fre001370,Philoctète Traduction Nouvelle de Leconte de Lisle,Electre Traduction Nouvelle de Leconte de Lisle,fre001367,0.83576
fre001371,Les Trachiniennes Traduction Nouvelle de Leconte de Lisle,Antigone Traduction Nouvelle de Leconte de Lisle,fre001366,0.7886
fre001793,Dialogue des Yeux et de la Bouche,Dialogue des Yeux et de la Bouche,fre001503,1.0
fre001794,La Dispute du Luth et de la Guitare,La Dispute,fre000927,0.44581
fre001795,"La Ruelle Mal Assortie, Dialogue",Quatrième Dialogue,fre001694,0.54342
fre001372,La Céciliade,La Céliane,fre001245,0.60022
fre001373,Agar dans le Désert,Agar dans le Désert,fre000684,1.0
fre001374,La Signora Fantastici,Le Mystérieux,fre001287,0.42387
fre001375,La Folle Querelle ou La Critique d'Andromaque,"Le Marchand Ridicule, Comédie",fre000713,0.46887
fre001940,La Porte Est Close,Il Faut qu'une Porte Soit Ouverte ou Fermée,fre001770,0.67582
fre001376,Les Ecosseuses de la Halle,Tragédie de la Reine d'Ecosse,fre001030,0.51374
fre001377,Les Epoux par Chicane,Les Epoux Malheureux,fre001536,0.53745
fre001941,La Mort du Boeuf Gras,La Mort de Cochon,fre000488,0.41758
fre001378,Nostradamus,Le Philinte de Molière,fre000610,0.48399
fre001379,Adam et Eve,Paul et Pauline,fre001546,0.44318
fre001380,Thélamire,Sylvanire,fre001388,0.72376
fre001942,Orfa,Didon,fre000859,0.99459
fre001381,A Trois pas,Les Trois Spectacles Prologue,fre000008,0.398
fre001382,Mariane,Nanine,fre001433,0.99265
fre001383,La Mort de Chrispe,Le Jugement de Pâris,fre000526,0.35247
fre001384,La Mort de Sénèque,La Mort de César,fre000077,0.42376
fre001385,Osman,Aman,fre001044,0.99932
fre001386,Le Parasite,Mérope,fre001431,0.40652
