ID,Raw Name,Title,Normalized author,Author,wikidataId Author,yearPrinted,datePremiered,dateWriting,Genre,Type,in_TD,in_BD,in_Dracor
934,eugene_scribe_melesville_xavier_boniface_saintine-temoin,Le Témoin,Eugène-- Xavier-Boniface Scribe Mélesville Saintine,Eugène - - Xavier-Boniface SCRIBE MÉLESVILLE SAINTINE,Q319261,,1820-09-21,,Comédie,,TD934,,
561,eugene_labiche_adolphe_choler-madame_veuve_larifla,Madame veuve Larifla,Eugène-Adolphe Labiche Choler,Eugène - Adolphe LABICHE CHOLER,Q379929,,1849-01-23,,Vaudeville,,TD561,,
562,eugene_labiche_adolphe_choler-marquises_de_la_fourchette,Les Marquises de la Fourchette,Eugène-Adolphe Labiche Choler,Eugène - Adolphe LABICHE CHOLER,Q379929,,1854-08-31,,Vaudeville,,TD562,,
563,eugene_labiche_adolphe_choler-pied_dans_le_crime,Un pied dans le crime,Eugène-Adolphe Labiche Choler,Eugène - Adolphe LABICHE CHOLER,Q379929,,1866-08-21,,Comédie,,TD563,,
564,eugene_labiche_adolphe_choler-rouge_gorge,Le Rouge-gorge,Eugène-Adolphe Labiche Choler,Eugène - Adolphe LABICHE CHOLER,Q379929,,1859-12-09,,Vaudeville,,TD564,,
749,eugene_scribe_adrien_perlet-artiste,L’Artiste,Eugène-Adrien Scribe Perlet,Eugène - Adrien SCRIBE PERLET,Q319261,,1821-11-23,,Vaudeville,,TD749,,
565,eugene_labiche_adrien_decourcelle_gustave_lemoine-petits_moyens,Les Petits moyens,Eugène-Adrien-Gustave Labiche Decourcelle Lemoine,Eugène - Adrien - Gustave LABICHE DECOURCELLE LEMOINE,Q379929,,1850-11-06,,Comédie,,TD565,,
566,eugene_labiche_adrien_decourcelle_jules_barbier-oscar_xxviii,Oscar XXVIII,Eugène-Adrien-Jules Labiche Decourcelle Barbier=,Eugène - Adrien - Jules LABICHE DECOURCELLE BARBIER=,Q379929,,1848-07-29,,Comédie,,TD566,,
567,eugene_labiche_adrien_decourcelle_karl-agenor_le_dangereux,Agénor le dangereux,Eugène-Adrien-Labiche Decourcelle Karl,Eugène - Adrien - LABICHE DECOURCELLE KARL,Q379929,,1848-09-16,,Vaudeville,,TD567,,
568,eugene_labiche_alberic_second-mouton_a_l_entresol,Un mouton à l’entresol,Eugène-Albéric Labiche Second,Eugène - Albéric LABICHE SECOND,Q379929,,1875-04-30,,Comédie,,TD568,,
569,eugene_labiche_albert_monnier_edouard_martin-noces_de_bouchencoeur,Les Noces de Bouchencœur,Eugène-Albert-Édouard Labiche Monnier Martin,Eugène - Albert - Édouard LABICHE MONNIER MARTIN,Q379929,,1857-06-10,,Comédie,,TD569,,
710,eugene_labiche__albert_monnier_edouard_martin-affaire_de_la_rue_de_lourcine,L’Affaire de la rue de Lourcine,Eugène-Albert-Édouard Labiche Monnier Martin,Eugène - Albert - Édouard LABICHE MONNIER MARTIN,Q379929,,1857-03-26,,Comédie,,TD710,,
570,eugene_labiche_albert_monnier_ernest_legouve-cigale_chez_les_fourmis,La Cigale chez les Fourmis,Eugène-Albert-Ernest Labiche Monnier Legouvé,Eugène - Albert - Ernest LABICHE MONNIER LEGOUVÉ,Q379929,,1876-05-23,,Comédie,,TD570,,fre000798
571,eugene_labiche_alfred_delacour-cagnotte,La Cagnotte,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1864-02-22,,Comédie,,TD571,,
572,eugene_labiche_alfred_delacour-celimare_de_bien_aime,Célimare le Bien-aimé,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1863-02-27,,Comédie,,TD572,,
573,eugene_labiche_alfred_delacour-choix_d_un_gendre,Le choix d’un gendre,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1869-04-22,,Vaudeville,,TD573,,
574,eugene_labiche_alfred_delacour-corricolo,Le Corricolo,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1868-11-27,,,,TD574,,
575,eugene_labiche_alfred_delacour-deux_merles_blancs,Deux merles blancs,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1858-05-12,,Comédie,,TD575,,
576,eugene_labiche_alfred_delacour-dossier_de_rosafol,Le Dossier de Rosafol,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1869-03-20,,Comédie,,TD576,,
577,eugene_labiche_alfred_delacour-en_avant_les_chinois,En avant les Chinois !,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1858-12-24,,,,TD577,,
578,eugene_labiche_alfred_delacour-fils_du_brigadier,Le Fils du brigadier,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1867-02-25,,,,TD578,,
579,eugene_labiche_alfred_delacour-homme_qui_manque_le_coche,L’Homme qui manque le coche,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1865-10-31,,Comédie,,TD579,,
580,eugene_labiche_alfred_delacour-j_ai_compromis_ma_femme,J’ai compromis ma femme,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1861-02-13,,Comédie,,TD580,,
581,eugene_labiche_alfred_delacour-memoire_d_hortense,La Mémoire d’Hortense,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1872-11-15,,Comédie,,TD581,,
583,eugene_labiche_alfred_delacour-petits_oiseaux,Les Petits Oiseaux,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1862-04-01,,Vaudeville,,TD583,,
584,eugene_labiche_alfred_delacour-point_de_mire,Le Point de mire,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1864-12-04,,Comédie,,TD584,,
585,eugene_labiche_alfred_delacour-premier_pas,Le Premier pas,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1862-05-15,,Comédie,,TD585,,
586,eugene_labiche_alfred_delacour-premier_prix_de_piano,Premier prix de piano,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1865-05-08,,Comédie,,TD586,,
587,eugene_labiche_alfred_delacour-roi_dort,Le Roi dort,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1876-03-31,,Vaudeville,,TD587,,
588,eugene_labiche_alfred_delacour-sensitive,La Sensitive,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1860-03-10,,Comédie,,TD588,,
589,eugene_labiche_alfred_delacour-voyage_autour_de_ma_marmite,Voyage autour de ma marmite,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1859-11-29,,Vaudeville,,TD589,,
590,eugene_labiche_alfred_delacour-voyage_en_chine,Le Voyage en Chine,Eugène-Alfred Labiche Delacour,Eugène - Alfred LABICHE DELACOUR,Q379929,,1865-12-09,,,,TD590,,
593,eugene_labiche_alfred_duru-cle,La Clé,Eugène-Alfred Labiche Duru,Eugène - Alfred LABICHE DURU,Q379929,,1877-01-05,,Comédie,,TD593,,
594,eugene_labiche_alfred_duru-doit_on_le_dire,Doit-on le dire ?,Eugène-Alfred Labiche Duru,Eugène - Alfred LABICHE DURU,Q379929,,1872-12-20,,Comédie,,TD594,,
595,eugene_labiche_alfred_duru-madame_est_trop_belle,Madame est trop belle,Eugène-Alfred Labiche Duru,Eugène - Alfred LABICHE DURU,Q379929,,1874-03-30,,Comédie,,TD595,,
596,eugene_labiche_alfred_duru-samedis_de_madame,Les samedis de madame,Eugène-Alfred Labiche Duru,Eugène - Alfred LABICHE DURU,Q379929,,1874-09-15,,Comédie,,TD596,,
591,eugene_labiche_alfred_delacour_adolphe_choler-chemins_de_fer,Les Chemins de fer,Eugène-Alfred-Adolphe Labiche Delacour Choler,Eugène - Alfred - Adolphe LABICHE DELACOUR CHOLER,Q379929,,1867-11-25,,Comédie,,TD591,,
592,eugene_labiche_alfred_delacour_raymond_deslandes-on_dira_des_betises,On dira des bêtises,Eugène-Alfred-Raymond Labiche Delacour Deslandes,Eugène - Alfred - Raymond LABICHE DELACOUR DESLANDES,Q379929,,1853-02-11,,Vaudeville,,TD592,,
597,eugene_labiche_alphonse_jolly-ami_acharne,Un ami acharné,Eugène-Alphonse Labiche Jolly,Eugène - Alphonse LABICHE JOLLY,Q379929,,1853-01-19,,Vaudeville,,TD597,,
598,eugene_labiche_alphonse_jolly-baron_de_fourchevil,Le Baron de Fourchevif,Eugène-Alphonse Labiche Jolly,Eugène - Alphonse LABICHE JOLLY,Q379929,,1859-06-15,,Comédie,,TD598,,fre000797
599,eugene_labiche_alphonse_jolly-grammaire,La Grammaire,Eugène-Alphonse Labiche Jolly,Eugène - Alphonse LABICHE JOLLY,Q379929,,1867-07-28,,Comédie,,TD599,,
751,eugene_scribe_alphonse_theodore_cerfberr-chaumiere_et_son_coeur,Une Chaumière et son cœur,Eugène-Alphonse-Théodore Scribe Cerfberr,Eugène - Alphonse-Théodore SCRIBE CERFBERR,Q319261,,1835-05-12,,Comédie,,TD751,,
752,eugene_scribe_antoine_francois_varner-bout_de_l_an_ou_les_deux_ceremonies,Le Bout de l’an,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1837-06-02,,Comédie,,TD752,,
753,eugene_scribe_antoine_francois_varner-cesar_ou_le_chien_du_chateau,César,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1837-03-04,,Comédie,,TD753,,fre000730
754,eugene_scribe_antoine_francois_varner-charge_a_payer_ou_la_mere_intrigante,La Charge à payer,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1825-04-13,,Comédie,,TD754,,
755,eugene_scribe_antoine_francois_varner-comices_d_athenes_ou_les_femmes_orateurs,Les Comices d’Athènes,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1817-11-07,,Vaudeville,,TD755,,
756,eugene_scribe_antoine_francois_varner-cour_d_assises,La Cour d’assises,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1829-12-28,,Vaudeville,,TD756,,
757,eugene_scribe_antoine_francois_varner-deux_maris,Les Deux maris,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1819-02-03,,Vaudeville,,TD757,,
758,eugene_scribe_antoine_francois_varner-jeanne_et_jeanneton,Jeanne et Jeanneton,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1845-04-29,,Comédie,,TD758,,
759,eugene_scribe_antoine_francois_varner-madame_schlick,Madame Schlick,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1852-02-09,,Comédie,,TD759,,
760,eugene_scribe_antoine_francois_varner-madamede_sainte_agnes,Madame de Sainte-Agnès,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1829-02-20,,Comédie,,TD760,,
761,eugene_scribe_antoine_francois_varner-mariage_de_raison,Le Mariage de raison,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1826-10-10,,Comédie,,TD761,,
762,eugene_scribe_antoine_francois_varner-moralistes,Les Moralistes,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1828-11-22,,Comédie,,TD762,,
763,eugene_scribe_antoine_francois_varner-o_amitie_ou_mes_trois_epoques,Ô amitié !...,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1848-11-14,,Comédie,,TD763,,
764,eugene_scribe_antoine_francois_varner-pensionnaire_mariee,La pensionnaire mariée,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1835-11-03,,Comédie,,TD764,,
765,eugene_scribe_antoine_francois_varner-plus_beau_jour_de_la_vie,Le plus beau jour de la vie,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1825-02-22,,Comédie,,TD765,,
766,eugene_scribe_antoine_francois_varner-protectrice,La Protectrice,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1830-11-02,,Comédie,,TD766,,
767,eugene_scribe_antoine_francois_varner-theobald_ou_le_retour_de_russie,Théobald,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1829-02-12,,Comédie,,TD767,,
768,eugene_scribe_antoine_francois_varner-toujours_ou_l_avenir_d_un_fils,Toujours,Eugène-Antoine-François Scribe Varner,Eugène - Antoine-François SCRIBE VARNER,Q319261,,1832-11-13,,Comédie,,TD768,,
769,eugene_scribe_antoine_francois_varner_jean_gilbert_ymbert-homme_automate,L’Homme automate,Eugène-Antoine-François-Jean-Gilbert Scribe Varner Ymbert,Eugène - Antoine-François - Jean-Gilbert SCRIBE VARNER YMBERT,Q319261,,1820-05-10,,,,TD769,,
770,eugene_scribe_antoine_francois_varner_jean_gilbert_ymbert-solliciteur_ou_l_art_d_obtenir_des_places,Le Solliciteur,Eugène-Antoine-François-Jean-Gilbert Scribe Varner Ymbert,Eugène - Antoine-François - Jean-Gilbert SCRIBE VARNER YMBERT,Q319261,,1817-04-07,,Comédie,,TD770,,
771,eugene_scribe_antoine_francois_varner_jean_gilbert_ymbert-interieur_d_un_bureau_ou_la_chanson,L’intérieur d’un bureau,Eugène-Antoine-François-Jean-Gilbert Scribe Varner Ymbert,Eugène - Antoine-François - Jean-Gilbert SCRIBE VARNER YMBERT,Q319261,,1823-02-25,,Comédie,,TD771,,
772,eugene_scribe_antoine_francois_varner_jean_henri_dupin-bains_a_la_papa,Les Bains à la papa,Eugène-Antoine-François-Jean-Henri Scribe Varner Dupin,Eugène - Antoine-François - Jean-Henri SCRIBE VARNER DUPIN,Q319261,,1819-10-09,,Vaudeville,,TD772,,
773,eugene_scribe_antoine_francois_varner_jean_henri_dupin-velicipedes_ou_la_poste_aux_chevaux,Les Vélocipèdes,Eugène-Antoine-François-Jean-Henri Scribe Varner Dupin,Eugène - Antoine-François - Jean-Henri SCRIBE VARNER DUPIN,Q319261,,1818-05-02,,Vaudeville,,TD773,,
600,eugene_labiche_arthur_de_beauplan-feu_de_cheminee,Un Feu de cheminée,Eugène-Arthur Labiche de Beauplan,Eugène - Arthur LABICHE DE BEAUPLAN,Q379929,,1853-07-31,,Vaudeville,,TD600,,
601,eugene_labiche_arthur_de_beauplan_marc_michel-notaire_a_marier,Un notaire à marier,Eugène-Arthur-Labiche de Beauplan Marc-Michel,Eugène - Arthur - LABICHE DE BEAUPLAN MARC-MICHEL,Q379929,,1853-03-19,,Comédie,,TD601,,
627,eugene_labiche_auguste_lefranc_marc_michel-avocat_loubet,L’Avocat Loubet,Eugène-Augsute-Labiche Lefranc Marc-Michel,Eugène - Augsute - LABICHE LEFRANC MARC-MICHEL,Q379929,,1838-08-08,,,,TD627,,
604,eugene_labiche_auguste_anicet_bourgeois-avare_en_gants_jaunes,L’Avare en gants jaunes,Eugène-Auguste Labiche Anicet-Bourgeois,Eugène - Auguste LABICHE ANICET-BOURGEOIS,Q379929,,1858-05-01,,Comédie,,TD604,,
605,eugene_labiche_auguste_anicet_bourgeois-deux_gouttes_d_eau,Deux gouttes d’eau,Eugène-Auguste Labiche Anicet-Bourgeois,Eugène - Auguste LABICHE ANICET-BOURGEOIS,Q379929,,1852-09-22,,Comédie,,TD605,,
606,eugene_labiche_auguste_anicet_bourgeois-ecole_des_arthur,L’École des Arthur,Eugène-Auguste Labiche Anicet-Bourgeois,Eugène - Auguste LABICHE ANICET-BOURGEOIS,Q379929,,1859-04-30,,Comédie,,TD606,,
607,eugene_labiche_auguste_anicet_bourgeois-monsieur_qui_a_brule_une_dame,Un monsieur qui a brûlé une dame,Eugène-Auguste Labiche Anicet-Bourgeois,Eugène - Auguste LABICHE ANICET-BOURGEOIS,Q379929,,1856-11-29,,Comédie,,TD607,,
547,eugeen_labiche_auguste_lefranc-avocat_d_un_grec,L’Avocat d’un grec,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1859-01-27,,Comédie,,TD547,,fre001713
602,eugene_labiche_augsute_lefranc-chasse_aux_jobards,La Chasse aux jobards,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1847-05-18,,Vaudeville,,TD602,,
603,eugene_labiche_auguse_lefranc-club_champenois,Le Club Champenois,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1848-06-08,,,,TD603,,
608,eugene_labiche_auguste_lefranc-art_de_ne_pas_donner_d_etrennes,L’Art de ne pas donner d’étrennes,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1847-12-29,,Vaudeville,,TD608,,
609,eugene_labiche_auguste_lefranc-a_bas_la_famille_ou_les_banquets,À bas la famille,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1848-12-16,,,,TD609,,
610,eugene_labiche_auguste_lefranc-dent_sous_louis_xv,Une dent sous Louis XV,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1849-02-15,,Monologue,,TD610,,
611,eugene_labiche_auguste_lefranc-deux_papas_tres_bien_ou_la_grammaire_de_chicard,Deux papas très bien,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1844-11-06,,Comédie,,TD611,,
612,eugene_labiche_auguste_lefranc-ecole_buissonniere,L’École buissonnière,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1845-07-23,,Comédie,,TD612,,
613,eugene_labiche_auguste_lefranc-embrassons_nous_folleville,Embrassons-nous Folleville !,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1850-03-06,,Comédie,,TD613,,
614,eugene_labiche_auguste_lefranc-frisette,Frisette,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1846-04-28,,Vaudeville,,TD614,,
615,eugene_labiche_auguste_lefranc-homme_de_paille,L'Homme de paille,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1843-05-12,,Comédie,,TD615,,
616,eugene_labiche_auguste_lefranc-homme_sanguin,Un homme sanguin,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1847-08-15,,Comédie,,TD616,,
617,eugene_labiche_auguste_lefranc-rocambolle_le_bateleur,Rocambolle le bateleur,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1846-04-22,,Comédie,,TD617,,
618,eugene_labiche_auguste_lefranc-roi_des_frontins,Le Roi des Frontins,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1845-03-28,,Vaudeville,,TD618,,
619,eugene_labiche_auguste_lefranc-tragedie_chez_monsieur_grassot,Une Tragédie chez Monsieur Grassot,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1948-12-12,,,,TD619,,
620,eugene_labiche_auguste_lefranc-trompe_la_balle,Trompe-la-balle,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1849-04-08,,Comédie,,TD620,,
621,eugene_labiche_auguste_lefranc-ut_de_poitrine,Un Ut de poitrine,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1853-05-02,,Vaudeville,,TD621,,
636,eugene_labiche_augustelefranc-mademoiselle_ma_femme,Mademoiselle ma femme,Eugène-Auguste Labiche Lefranc,Eugène - Auguste LABICHE LEFRANC,Q379929,,1846-04-09,,Comédie,,TD636,,
632,eugene_labiche_auguste_lefranc_marc_michel_jacques_francois_ancelot-article_960_ou_la_donation,L’article 960,Eugène-Auguste-- Jacques-François Labiche Lefranc Marc-Michel Ancelot,Eugène - Auguste - - Jacques-François LABICHE LEFRANC MARC-MICHEL ANCELOT,Q379929,,1839-08-20,,Vaudeville,,TD632,,
633,eugene_labiche_auguste_lefranc_marc_michel_sennief-pretendus_de_gimblette,Les Prétendus de Gimblette,Eugène-Auguste-- Labiche Lefranc Marc-Michel Senneif,Eugène - Auguste - - LABICHE LEFRANC MARC-MICHEL SENNEIF,Q379929,,1850-11-24,,Vaudeville,,TD633,,
622,eugene_labiche_auguste_lefranc_albert_monnier-lierre_et_l_ormeau,Le Lierre et l’ormeau,Eugène-Auguste-Albert Labiche Lefranc Monnier,Eugène - Auguste - Albert LABICHE LEFRANC MONNIER,Q379929,,1840-12-25,,Comédie,,TD622,,
623,eugene_labiche_auguste_lefranc_armand_montjoye-piccolet,Piccolet,Eugène-Auguste-Armand Labiche Lefranc Montjoye,Eugène - Auguste - Armand LABICHE LEFRANC MONTJOYE,Q379929,,1852-09-30,,Comédie,,TD623,,
624,eugene_labiche_auguste_lefranc_deadde_saint_yves-manchettes_d_un_vilain,Les Manchettes d’un vilain,Eugène-Auguste-Déaddé Labiche Lefranc Saint-Yves,Eugène - Auguste - Déaddé LABICHE LEFRANC SAINT-YVES,Q379929,,1849-02-03,,Comédie,,TD624,,
625,eugene_labiche_auguste_lefranc_eugene_nyon-en_manches_de_chemise,En manches de chemise,Eugène-Auguste-Eugène Labiche Lefranc Nyon,Eugène - Auguste - Eugène LABICHE LEFRANC NYON,Q379929,,1851-08-08,,Vaudeville,,TD625,,
626,eugene_labiche_auguste_lefranc_eugene_nyon-inventeur_de_la_poudre,L’Inventeur de la poudre,Eugène-Auguste-Eugène Labiche Lefranc Nyon,Eugène - Auguste - Eugène LABICHE LEFRANC NYON,Q379929,,1846-06-17,,Comédie,,TD626,,
628,eugene_labiche_auguste_lefranc_marc_michel-fin_mot,Le Fin Mot,Eugène-Auguste-Labiche Lefranc Marc-Michel,Eugène - Auguste - LABICHE LEFRANC MARC-MICHEL,Q379929,,1840-07-21,,Comédie,,TD628,,
629,eugene_labiche_auguste_lefranc_marc_michel-forge_des_chataigniers,La Forge des châtaigniers,Eugène-Auguste-Labiche Lefranc Marc-Michel,Eugène - Auguste - LABICHE LEFRANC MARC-MICHEL,Q379929,,1839-04-04,,,,TD629,,
630,eugene_labiche_auguste_lefranc_marc_michel-monsieur_de_coyllin_ou_l_homme_infiniment_poli,Monsieur de Coyllin,Eugène-Auguste-Labiche Lefranc Marc-Michel,Eugène - Auguste - LABICHE LEFRANC MARC-MICHEL,Q379929,,1838-07-02,,Comédie,,TD630,,
631,eugene_labiche_auguste_lefranc_marc_michel-precieux,Les Précieux,Eugène-Auguste-Labiche Lefranc Marc-Michel,Eugène - Auguste - LABICHE LEFRANC MARC-MICHEL,Q379929,,1855-08-07,,Comédie,,TD631,,
634,eugene_labiche_auguste_lefranc_melesville-circonstances_attenuantes,Circonstances atténuantes,Eugène-Auguste-Labiche Lefranc Mélesville,Eugène - Auguste - LABICHE LEFRANC MÉLESVILLE,Q379929,,1842-02-26,,Comédie,,TD634,,
635,eugene_labiche_auguste_lefranc_paul_jesse-major_cravachon,Le Major Cravachon,Eugène-Auguste-Paul Labiche Lefranc Jessé,Eugène - Auguste - Paul LABICHE LEFRANC JESSÉ,Q379929,,1844-02-15,,Comédie,,TD635,,
775,eugene_scribe_camille_pillet-mauvais_sujet,Le Mauvais sujet,Eugène-Camille Scribe Pillet,Eugène - Camille SCRIBE PILLET,Q319261,,1825-07-16,,,,TD775,,
638,eugene_labiche_charles_varin-deux_profonds_scelerats,Deux profonds scélérats,Eugène-Charles Labiche Varin,Eugène - Charles LABICHE VARIN,Q379929,,1854-02-24,,,,TD638,,
639,eugene_labiche_charles_varin-traversin_et_couverture,Traversin et Couverture,Eugène-Charles Labiche Varin,Eugène - Charles LABICHE VARIN,Q379929,,1850-04-26,,,prose,TD639,,
789,eugene_scribe_charles_potron-feu_lionel_ou_qui_vivre_verra,Feu Lionel,Eugène-Charles Scribe Potron,Eugène - Charles SCRIBE POTRON,Q319261,,1858-01-23,,Comédie,,TD789,,
640,eugene_labiche_charles_varin_eugene_nyon-enfant_de_la_maison,L'Enfant de la maison,Eugène-Charles-Eugène Labiche Varin Nyon,Eugène - Charles - Eugène LABICHE VARIN NYON,Q379929,,1845-11-21,,Vaudeville,,TD640,,
776,eugene_scribe_charles_francois_jean_baptiste_moreau_de_commagnyi-philibert_marie,Philibert marié,Eugène-Charles-François-Jean-Baptiste Scribe Moreau de Commagny,Eugène - Charles-François-Jean-Baptiste SCRIBE MOREAU DE COMMAGNY,Q319261,,1821-12-26,,Comédie,,TD776,,
